wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779209832.6687293,0.0006983280181884766,hold-xy,0,0.0,0.0,-0.0,0.0,0.007617017,-0.00075649587,0.0,0.0,0.0,0,0.007617017,-0.00075649587,0.03788057,0.0007716763648204505,-0.019216014072299004,0.6355759501457214,0.7717987895011902,78.96329495515405,0.04878854751586914,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.085630416870117,113.8051528930664
1779209832.7109776,0.042946577072143555,hold-xy,0,0.0,0.0012709184,-1.2985211e-05,0.0,0.007617017,-0.00075649587,4.4322573e-05,-9.133189e-06,4.525378880066174e-05,0,0.0076613394,-0.00076562905,0.037855122,0.0007909272098913789,-0.019073862582445145,0.6354355812072754,0.7719178199768066,78.9418836212518,0.008098363876342773,48,4.4322573e-05,-9.133189e-06,4.525378880066174e-05,0.000160321,-3.3036034e-05,0.0001636893418521941,4.6234254e-07,4.5251432e-05,-1.672357e-06,-0.0001636808,4.085630416870117,113.8051528930664
1779209832.7923987,0.12436771392822266,hold-xy,0,0.0,-6.437737e-05,-0.00030066955,0.0,0.007617017,-0.00075649587,4.791189e-06,-1.1802011e-05,1.273746212178699e-05,0,0.007621808,-0.0007682979,0.03786091,0.0013051878195255995,-0.020527005195617676,0.6359018683433533,0.7714958190917969,79.01682233304922,0.008236885070800781,49,4.791189e-06,-1.1802011e-05,1.273746212178699e-05,-3.367877e-05,-3.297538e-05,4.713422663154973e-05,1.0673014e-05,6.951958e-06,-3.878788e-05,2.6779388e-05,4.085630416870117,113.80733489990234
1779209832.8983078,0.23027682304382324,hold-xy,0,0.0,0.0012522908,-0.0014692913,0.0,0.007617017,-0.00075649587,4.3647364e-05,-6.70203e-05,7.998007787686925e-05,0,0.007660664,-0.00082351617,0.037840664,0.0006268296856433153,-0.018381567671895027,0.6358292698860168,0.7716105580329895,78.99774114123312,0.021670103073120117,50,4.3647364e-05,-6.70203e-05,7.998007787686925e-05,0.00010247776,-0.0002022158,0.00022670006647943343,5.7458445e-05,5.5635777e-05,-0.00017894137,-0.0001391866,4.085630416870117,113.78276824951172
1779209832.9991992,0.33116817474365234,hold-xy,0,0.0,0.00058900315,-0.00012944486,0.0,0.007617017,-0.00075649587,3.376184e-05,-2.0492298e-05,3.949425503925039e-05,0,0.0076507786,-0.00077698816,0.03783423,0.00042254204163327813,-0.018404779955744743,0.6355974078178406,0.7718011736869812,78.96348154285981,0.018838882446289062,51,3.376184e-05,-2.0492298e-05,3.949425503925039e-05,4.3142223e-05,-6.976683e-06,4.370269500896774e-05,1.3650117e-05,3.7060363e-05,1.4112629e-06,-4.3679902e-05,4.085630416870117,113.7565689086914
1779209833.0805066,0.4124755859375,hold-xy,0,0.0,0.00017099528,-0.0014298172,0.0,0.007617017,-0.00075649587,1.2822915e-05,-6.3008745e-05,6.430030453644666e-05,0,0.0076298397,-0.0008195046,0.037867665,0.000687875144649297,-0.019170867279171944,0.6356247067451477,0.7717599272727966,78.97039391106216,0.018552780151367188,52,1.2822915e-05,-6.3008745e-05,6.430030453644666e-05,-4.6787914e-05,-0.00016120658,0.00016785908275261657,5.9391645e-05,2.4640649e-05,-0.00016718014,1.5082238e-05,4.085630416870117,113.78366088867188
1779209833.1652803,0.4972493648529053,hold-xy,0,0.0,0.0010258724,-0.00020058182,0.0,0.007617017,-0.00075649587,5.1774085e-05,-3.1929463e-05,6.082800745887701e-05,0,0.007668791,-0.0007884253,0.03784653,0.0002853125042747706,-0.01817307248711586,0.6356430053710938,0.771769106388092,78.96943192163317,0.008255481719970703,53,5.1774085e-05,-3.1929463e-05,6.082800745887701e-05,9.016019e-05,-1.4772879e-05,9.136244981187894e-05,2.1433501e-05,5.692672e-05,2.7506385e-06,-9.132104e-05,4.085630416870117,113.78096771240234
1779209833.2671463,0.5991153717041016,hold-xy,0,0.0,-7.7896344e-05,-0.0010929418,0.0,0.007617017,-0.00075649587,9.211712e-06,-5.807384e-05,5.879988766409849e-05,0,0.0076262285,-0.0008145697,0.03786532,0.0008598374552093446,-0.018758298829197884,0.6358085870742798,0.7716183066368103,78.99601371881312,0.017963171005249023,54,9.211712e-06,-5.807384e-05,5.879988766409849e-05,-7.54398e-05,-9.544797e-05,0.00012166132608709084,5.5247783e-05,2.0127321e-05,-0.000108092805,5.5833912e-05,4.085630416870117,113.68367767333984
1779209833.3492796,0.681248664855957,hold-xy,0,0.0,-0.00054219476,-0.00024183528,0.0,0.007617017,-0.00075649587,-5.148351e-06,-3.0477473e-05,3.090925241275212e-05,0,0.0076118684,-0.00078697334,0.03781676,0.0007714293315075338,-0.020246725529432297,0.6355149745941162,0.7718227505683899,78.95843432409299,0.018179893493652344,55,-5.148351e-06,-3.0477473e-05,3.090925241275212e-05,-0.00010539818,3.4251578e-05,0.00011082395004306487,3.0899308e-05,7.840308e-07,1.3431556e-05,0.00011000701,4.085630416870117,113.64317321777344
1779209833.4310725,0.7630414962768555,hold-xy,0,0.0,-0.000432268,-0.00091741397,0.0,0.007617017,-0.00075649587,-1.1515338e-05,-5.2897958e-05,5.413683532006427e-05,0,0.0076055015,-0.0008093938,0.037815098,0.0004942717496305704,-0.01942906342446804,0.6354994177818298,0.7718566656112671,78.9529006937613,0.017642498016357422,56,-1.1515338e-05,-5.2897958e-05,5.413683532006427e-05,-9.697915e-05,-5.772106e-05,0.00011285688548904489,5.412428e-05,-1.1658703e-06,-7.523423e-05,8.412186e-05,4.085630416870117,113.64317321777344
