wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779209326.1998734,0.0006906986236572266,hold-xy,0,0.0,0.0,-0.0,0.0,0.007604246,0.0030890123,0.0,0.0,0.0,0,0.007604246,0.0030890123,0.037404656,0.00520066823810339,0.010201697237789631,-0.6470851898193359,-0.7623317837715149,80.6561134667163,0.002927064895629883,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090909004211426,112.54167175292969
1779209326.2841601,0.08497738838195801,hold-xy,0,0.0,0.0012531348,-0.0006428107,0.0,0.007604246,0.0030890123,3.6437996e-05,-2.6926864e-05,4.5307653864887946e-05,0,0.007640684,0.0030620855,0.037387483,0.004799216985702515,0.010662881657481194,-0.6473207473754883,-0.7621279954910278,80.69253114603252,0.016072988510131836,49,3.6437996e-05,-2.6926864e-05,4.5307653864887946e-05,0.00015365871,-0.00011355036,0.00019106198920846437,2.0679156e-05,4.0313225e-05,-8.720383e-05,-0.00017000051,4.090909004211426,112.51048278808594
1779209326.3655758,0.16639304161071777,hold-xy,0,0.0,-0.0009667574,0.0014762736,0.0,0.007604246,0.0030890123,-2.5099143e-05,5.982374e-05,6.487562411699614e-05,0,0.007579147,0.003148836,0.037437394,0.005098912864923477,0.01173526793718338,-0.6472672820091248,-0.7621557116508484,80.68715775603282,0.005360841751098633,50,-2.5099143e-05,5.982374e-05,6.487562411699614e-05,-9.282514e-05,0.00020300476,0.00022322060428082836,-5.497356e-05,-3.44493e-05,0.00018530761,0.0001244529,4.090909004211426,112.53961181640625
1779209326.4510996,0.25191688537597656,hold-xy,0,0.0,0.0010669837,-0.00087725336,0.0,0.007604246,0.0030890123,2.8401613e-05,-2.4631387e-05,3.759463744946312e-05,0,0.0076326476,0.003064381,0.037368268,0.0049853334203362465,0.010824344120919704,-0.6472851634025574,-0.7621548175811768,80.68758465964137,0.0065729618072509766,51,2.8401613e-05,-2.4631387e-05,3.759463744946312e-05,0.00012539007,-0.00015840693,0.000202028270678074,1.971088e-05,3.2013093e-05,-0.0001360289,-0.00014937055,4.090909004211426,112.56529235839844
1779209326.5163436,0.31716084480285645,hold-xy,0,0.0,0.00048235254,-0.00058968685,0.0,0.007604246,0.0030890123,1.7330982e-05,-2.0078849e-05,2.6524010417776243e-05,0,0.007621577,0.0030689335,0.03738324,0.0048932479694485664,0.010715491138398647,-0.647284746170044,-0.7621573805809021,80.68725493110676,0.00011754035949707031,52,1.7330982e-05,-2.0078849e-05,2.6524010417776243e-05,4.1452015e-05,-9.183641e-05,0.00010075810403481124,1.7009646e-05,2.0351781e-05,-8.391808e-05,-5.576694e-05,4.090909004211426,112.56529235839844
1779209326.5985363,0.3993535041809082,hold-xy,0,0.0,0.0006130634,-0.001979184,0.0,0.007604246,0.0030890123,1.6237609e-05,-7.129647e-05,7.312213123947783e-05,0,0.0076204836,0.0030177159,0.037390817,0.004749760497361422,0.010644027963280678,-0.6474765539169312,-0.7619962692260742,80.71590860533885,0.00682520866394043,53,1.6237609e-05,-7.129647e-05,7.312213123947783e-05,2.4671019e-05,-0.0002678397,0.0002689735396339431,6.774292e-05,2.7527152e-05,-0.00026035096,-6.755837e-05,4.090909004211426,112.54735565185547
1779209326.6999178,0.5007350444793701,hold-xy,0,0.0,-0.0016172992,0.001260526,0.0,0.007604246,0.0030890123,-4.89885e-05,5.4212287e-05,7.306739985595184e-05,0,0.0075552575,0.0031432246,0.037431154,0.004765777848660946,0.01316672284156084,-0.6471475958824158,-0.7622362375259399,80.67299716887388,0.009188175201416016,54,-4.89885e-05,5.4212287e-05,7.306739985595184e-05,-0.00018034808,0.00019277043,0.0002639808094216681,-4.555606e-05,-5.712697e-05,0.00016099308,0.00020920587,4.090909004211426,112.53520965576172
1779209326.782657,0.5834741592407227,hold-xy,0,0.0,0.00065200945,-0.0010037001,0.0,0.007604246,0.0030890123,8.359086e-06,-2.8578797e-05,2.9776198515624912e-05,0,0.007612605,0.0030604335,0.037387766,0.005198088474571705,0.009949996136128902,-0.6472773551940918,-0.7621719837188721,80.68444160023695,0.008295059204101562,55,8.359086e-06,-2.8578797e-05,2.9776198515624912e-05,7.94698e-05,-0.0001620434,0.00018048133882522858,2.6848795e-05,1.2874946e-05,-0.00014704242,-0.00010465199,4.090909004211426,112.50534057617188
1779209326.887192,0.6880092620849609,hold-xy,0,0.0,0.0008649279,-0.00031272526,0.0,0.007604246,0.0030890123,2.6259571e-05,-1.2170756e-05,2.8942915539435997e-05,0,0.0076305056,0.0030768416,0.037369754,0.004978414624929428,0.01030530035495758,-0.6473220586776733,-0.7621306777000427,80.69192834087066,0.010431766510009766,56,2.6259571e-05,-1.2170756e-05,2.8942915539435997e-05,0.00010807251,-6.535919e-05,0.00012629921841118255,7.763205e-06,2.788234e-05,-4.7018642e-05,-0.000117220894,4.090909004211426,112.51158905029297
1779209326.9691043,0.7699215412139893,hold-xy,0,0.0,-0.0015414346,0.0021608796,0.0,0.007604246,0.0030890123,-4.2480417e-05,9.153364e-05,0.00010091081763316035,0,0.0075617656,0.003180546,0.037447568,0.005108480807393789,0.012377241626381874,-0.6471128463745117,-0.7622766494750977,80.66563330414003,0.0006082057952880859,57,-4.2480417e-05,9.153364e-05,0.00010091081763316035,-0.00014914686,0.00029338888,0.0003291227943199708,-8.343146e-05,-5.6764282e-05,0.000265313,0.00019475837,4.090909004211426,112.56556701660156
