wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,xy_control_active,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779210472.541818,0.8235962390899658,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-4.775077e-05,-9.992346e-05,0.0001107467131853445,0,0,0.0060865246,0.005614261,0.03722845,0.006612887140363455,0.007882144302129745,-0.6306174397468567,-0.7760255932807922,78.19856351227259,0.020201444625854492,63,-4.775077e-05,-9.992346e-05,0.0001107467131853445,-9.442201e-05,-0.00026858703,0.0002847007231762666,0.0,0.0,0.0,0.0,4.03812313079834,115.48941040039062
1779210472.6232443,0.9050226211547852,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-2.5552697e-05,-4.501082e-06,2.5946100030083075e-05,0,0,0.0061087226,0.0057096835,0.037211,0.007315313443541527,0.006882072426378727,-0.6298217177391052,-0.7766748666763306,78.07947590330123,0.018790483474731445,64,-2.5552697e-05,-4.501082e-06,2.5946100030083075e-05,1.4296151e-05,0.00015756651,0.0001582137342113946,0.0,0.0,0.0,0.0,4.03812313079834,115.47251892089844
1779210472.7053125,0.9870908260345459,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-4.9050897e-05,-3.1709205e-05,5.8407741115582754e-05,0,0,0.0060852244,0.0056824754,0.037181247,0.007425477262586355,0.006395863834768534,-0.629575252532959,-0.7768777012825012,78.04237435495511,0.008528947830200195,65,-4.9050897e-05,-3.1709205e-05,5.8407741115582754e-05,-6.634361e-05,2.1891268e-05,6.986202161922151e-05,0.0,0.0,0.0,0.0,4.03812313079834,115.496337890625
1779210472.8082216,1.0899999141693115,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-1.1929311e-05,1.3933517e-05,1.834261068569481e-05,0,0,0.006122346,0.005728118,0.037222926,0.007690094877034426,0.0055796075612306595,-0.6298273801803589,-0.7766770124435425,78.07841586628906,0.019144296646118164,66,-1.1929311e-05,1.3933517e-05,1.834261068569481e-05,7.422288e-05,0.00016368518,0.00017972721879633556,0.0,0.0,0.0,0.0,4.03812313079834,115.47420501708984
1779210472.8894844,1.1712627410888672,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,9.885058e-06,4.2579602e-05,4.371197664294364e-05,0,0,0.0061441604,0.005756764,0.037196293,0.007590259425342083,0.006451523397117853,-0.6295930743217468,-0.776861310005188,78.04508898255283,0.008383750915527344,67,9.885058e-06,4.2579602e-05,4.371197664294364e-05,0.00012307176,0.00020796705,0.0002416546225581072,0.0,0.0,0.0,0.0,4.03812313079834,115.47189331054688
1779210472.9708467,1.2526249885559082,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-6.314926e-05,-8.850172e-05,0.00010872158839388835,0,0,0.006071126,0.005625683,0.03725309,0.00651953462511301,0.008328083902597427,-0.6307167410850525,-0.7759410738945007,78.21403155161066,0.018255949020385742,68,-6.314926e-05,-8.850172e-05,0.00010872158839388835,-0.00022033013,-0.0004044912,0.0004606066619066018,0.0,0.0,0.0,0.0,4.03812313079834,115.47189331054688
1779210473.0520027,1.3337810039520264,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,7.616356e-06,-1.0983553e-05,1.3365900840657007e-05,0,0,0.0061418917,0.005703201,0.037223864,0.007274406496435404,0.006835865322500467,-0.6299093961715698,-0.7766044735908508,78.09233636579776,0.018230915069580078,69,7.616356e-06,-1.0983553e-05,1.3365900840657007e-05,0.00010727928,3.320194e-06,0.00010733064672499705,0.0,0.0,0.0,0.0,4.03812313079834,115.44530487060547
1779210473.1338801,1.4156584739685059,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,1.7193146e-05,2.8664712e-05,3.3425588150836776e-05,0,0,0.0061514685,0.0057428493,0.037201714,0.007805220317095518,0.005945861339569092,-0.6296299695968628,-0.7768333554267883,78.04979638239162,0.019157886505126953,70,1.7193146e-05,2.8664712e-05,3.3425588150836776e-05,0.00011058678,0.00014925936,0.00018576273086731785,0.0,0.0,0.0,0.0,4.03812313079834,115.44294738769531
1779210473.1958022,1.4775805473327637,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,2.5834888e-05,2.11671e-05,3.3398914356058405e-05,0,0,0.0061601102,0.0057353517,0.03715812,0.007988004945218563,0.005843461025506258,-0.6296946406364441,-0.7767797112464905,78.0591882511349,0.00880742073059082,71,2.5834888e-05,2.11671e-05,3.3398914356058405e-05,0.00011328222,7.3359304e-05,0.0001349609217233138,0.0,0.0,0.0,0.0,4.03812313079834,115.46173095703125
1779210473.2809997,1.5627779960632324,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-8.360855e-05,-7.633399e-05,0.0001132133782903441,0,0,0.006050667,0.0056378506,0.03720596,0.0065290783531963825,0.008626672439277172,-0.6304272413253784,-0.776172935962677,78.17185442811723,0.009049177169799805,72,-8.360855e-05,-7.633399e-05,0.0001132133782903441,-0.00030717487,-0.00029294944,0.00042447115394750876,0.0,0.0,0.0,0.0,4.03812313079834,115.52561950683594
1779210473.3623035,1.6440818309783936,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,2.901163e-05,3.204262e-05,4.322504017469842e-05,0,0,0.006163287,0.005746227,0.037186116,0.0076163276098668575,0.006222066469490528,-0.6297345757484436,-0.7767480611801147,78.06561891082596,0.0193331241607666,73,2.901163e-05,3.204262e-05,4.322504017469842e-05,0.0002607043,0.00025273653,0.00036310120296855386,0.0,0.0,0.0,0.0,4.03812313079834,115.52561950683594
1779210473.4446733,1.7264516353607178,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-1.1391938e-05,2.347771e-05,2.6095577440418313e-05,0,0,0.0061228834,0.0057376623,0.03717727,0.00765625387430191,0.006593748461455107,-0.6297897100448608,-0.776699960231781,78.07430882200218,0.00015497207641601562,74,-1.1391938e-05,2.347771e-05,2.6095577440418313e-05,6.313e-05,0.00015161252,0.00016423079136134317,0.0,0.0,0.0,0.0,4.03812313079834,115.5500259399414
1779210473.5461743,1.8279526233673096,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-6.1085448e-06,1.845276e-05,1.9437558109046453e-05,0,0,0.006128167,0.0057326374,0.037195712,0.007407648488879204,0.006980735342949629,-0.6297010779380798,-0.7767708897590637,78.0618384566777,0.017520904541015625,75,-6.1085448e-06,1.845276e-05,1.9437558109046453e-05,6.302997e-05,8.8211316e-05,0.000108415925371327,0.0,0.0,0.0,0.0,4.03812313079834,115.5118408203125
1779210473.6482806,1.9300589561462402,hold-xy,0,0.0,0.0,0.0,0.0,0.0061342753,0.0057141846,-4.8505142e-05,-8.188747e-05,9.517513385965356e-05,0,0,0.00608577,0.005632297,0.03724949,0.006444162223488092,0.008744821883738041,-0.6304976940155029,-0.7761151790618896,78.18247820183183,0.016988277435302734,76,-4.8505142e-05,-8.188747e-05,9.517513385965356e-05,-7.9798636e-05,-0.00023153321,0.00024489885383046283,0.0,0.0,0.0,0.0,4.03812313079834,115.51165771484375
1779210473.7303417,2.012120008468628,hold-xy,500,0.762951094834821,0.0,0.0,0.0,0.0061342753,0.0057141846,1.8887222e-06,2.9819086e-05,2.9878841269006183e-05,0,0,0.006136164,0.0057440037,0.03718297,0.007891232147812843,0.005773934070020914,-0.6297072172164917,-0.7767710089683533,78.0609487164913,0.01738262176513672,77,1.8887222e-06,2.9819086e-05,2.9878841269006183e-05,0.00012926119,0.00024827715,0.0002799106973466757,0.0,0.0,0.0,0.0,4.03812313079834,115.51254272460938
1779210473.8162518,2.0980300903320312,hold-xy,500,0.762951094834821,0.0,0.0,0.0,0.0061342753,0.0057141846,6.03497e-07,3.0901283e-05,3.090717444075524e-05,0,0,0.006134879,0.005745086,0.03717984,0.007670861203223467,0.006494444329291582,-0.6295820474624634,-0.776868999004364,78.04352643625563,0.01987290382385254,78,6.03497e-07,3.0901283e-05,3.090717444075524e-05,8.586081e-05,0.00017768587,0.00019734321983382754,0.0,0.0,0.0,0.0,4.03812313079834,115.50511169433594
1779210473.907299,2.189077377319336,hold-xy,1000,1.525902189669642,0.0,0.0,0.0,0.0061342753,0.0057141846,-6.270595e-06,5.7462603e-07,6.296868560937267e-06,0,0,0.0061280048,0.005714759,0.037163768,0.007498647551983595,0.006542130373418331,-0.6297186017036438,-0.7767596244812012,78.0637394022648,0.01539301872253418,79,-6.270595e-06,5.7462603e-07,6.296868560937267e-06,3.8514703e-05,2.9140218e-05,4.8296320873392404e-05,0.0,0.0,0.0,0.0,4.03812313079834,115.47701263427734
1779210473.9884675,2.2702457904815674,hold-xy,1000,1.525902189669642,0.0,0.0,0.0,0.0061342753,0.0057141846,1.0291114e-05,3.3946708e-06,1.0836550602003003e-05,0,0,0.0061445665,0.0057175793,0.037183244,0.007517850957810879,0.006427123211324215,-0.6298766732215881,-0.7766321897506714,78.08688485630769,0.004849433898925781,80,1.0291114e-05,3.3946708e-06,1.0836550602003003e-05,8.113546e-05,2.9622828e-05,8.637404068653549e-05,0.0,0.0,0.0,0.0,4.03812313079834,115.44259643554688
1779210474.0902975,2.3720757961273193,hold-xy,1500,2.288853284504463,0.0,0.0,0.0,0.0061342753,0.0057141846,1.3586134e-05,2.7545728e-05,3.071400618207848e-05,0,0,0.0061478615,0.0057417303,0.03717433,0.007767162285745144,0.006117790471762419,-0.629734456539154,-0.7767475843429565,78.0654515511978,0.014681100845336914,81,1.3586134e-05,2.7545728e-05,3.071400618207848e-05,6.7539644e-05,9.949085e-05,0.00012024987435615247,0.0,0.0,0.0,0.0,4.03812313079834,115.46354675292969
1779210474.172056,2.453834295272827,hold-xy,2000,3.051804379339284,0.0,0.0,0.0,0.0061342753,0.0057141846,-1.4521182e-05,-2.0419247e-06,1.4664043474600544e-05,0,0,0.006119754,0.0057121427,0.03718566,0.007365369237959385,0.0068898978643119335,-0.6298834085464478,-0.7766242027282715,78.08858938197078,0.00419306755065918,82,-1.4521182e-05,-2.0419247e-06,1.4664043474600544e-05,-4.4131597e-05,-2.658004e-05,5.1517924047205555e-05,0.0,0.0,0.0,0.0,4.03812313079834,115.46354675292969
1779210474.274272,2.5560503005981445,hold-xy,2000,3.051804379339284,0.0,0.0,0.0,0.0061342753,0.0057141846,1.70134e-05,8.072704e-06,1.8831471793285266e-05,0,0,0.0061512887,0.0057222573,0.037200294,0.007703831419348717,0.005699506029486656,-0.6296171545982361,-0.7768465280532837,78.04756688125275,0.012594461441040039,83,1.70134e-05,8.072704e-06,1.8831471793285266e-05,6.994905e-05,1.3738492e-05,7.128545134020903e-05,0.0,0.0,0.0,0.0,4.03812313079834,115.44754028320312
1779210474.3370426,2.618820905685425,hold-xy,2000,3.051804379339284,0.0,0.0,0.0,0.0061342753,0.0057141846,2.832245e-05,6.867712e-05,7.428800816502072e-05,0,0,0.006162598,0.0057828617,0.037167046,0.007032554596662521,0.00869901292026043,-0.6296607255935669,-0.7767897248268127,78.05892410932168,0.0033490657806396484,84,2.832245e-05,6.867712e-05,7.428800816502072e-05,9.607491e-05,0.00026207927,0.0002791342598773103,0.0,0.0,0.0,0.0,4.03812313079834,115.45368194580078
1779210474.4188595,2.7006378173828125,hold-xy,2500,3.8147554741741057,0.0,0.0,0.0,0.0061342753,0.0057141846,-1.0392629e-05,-5.4570846e-06,1.1738249632219684e-05,0,0,0.0061238827,0.0057087275,0.037207432,0.007133641745895147,0.006889068987220526,-0.6299062967300415,-0.7766078114509583,78.09195944373342,0.0036163330078125,85,-1.0392629e-05,-5.4570846e-06,1.1738249632219684e-05,-7.517032e-05,-8.926507e-05,0.0001166997413004342,0.0,0.0,0.0,0.0,4.032844543457031,115.49400329589844
1779210474.5005238,2.782302141189575,hold-xy,3000,4.577706569008926,0.0,0.0,0.0,0.0061342753,0.0057141846,-6.231107e-05,-9.439606e-05,0.00011310740710512904,0,0,0.0060719643,0.0056197885,0.03722342,0.00681619206443429,0.008039894513785839,-0.6305109858512878,-0.7761087417602539,78.18314150062245,0.014256477355957031,86,-6.231107e-05,-9.439606e-05,0.00011310740710512904,-0.00027191822,-0.0004381561,0.0005156745851772262,0.0,0.0,0.0,0.0,4.03812313079834,115.51742553710938
1779210474.5825357,2.864314079284668,hold-xy,3000,4.577706569008926,0.0,0.0,0.0,0.0061342753,0.0057141846,-3.486313e-05,-9.1503374e-05,9.791989205915697e-05,0,0,0.006099412,0.005622681,0.037227042,0.006466282065957785,0.008043135516345501,-0.6306499242782593,-0.7759987711906433,78.20363859415495,0.014826059341430664,87,-3.486313e-05,-9.1503374e-05,9.791989205915697e-05,-8.923587e-05,-0.0002960538,0.00030921010061002853,0.0,0.0,0.0,0.0,4.03812313079834,115.51641845703125
1779210474.6645584,2.9463367462158203,hold-xy,3000,4.577706569008926,0.0,0.0,0.0,0.0061342753,0.0057141846,-4.836917e-05,-8.6743385e-05,9.931762885540397e-05,0,0,0.006085906,0.005627441,0.03723357,0.0067741903476417065,0.007845391519367695,-0.6306308507919312,-0.7760137915611267,78.20048943973734,0.004684925079345703,88,-4.836917e-05,-8.6743385e-05,9.931762885540397e-05,-0.00010642827,-0.00019174353,0.00021930015793039895,0.0,0.0,0.0,0.0,4.03812313079834,115.51641845703125
1779210474.7663388,3.048117160797119,hold-xy,3500,5.340657663843747,0.0,0.0,0.0,0.0061342753,0.0057141846,-5.3647906e-05,-6.102491e-05,8.125353840519345e-05,0,0,0.0060806274,0.0056531597,0.037262682,0.006407158449292183,0.008408598601818085,-0.6303269267082214,-0.7762578129768372,78.15662293428463,0.014398336410522461,89,-5.3647906e-05,-6.102491e-05,8.125353840519345e-05,-9.170053e-05,-5.0416907e-05,0.00010464631756986548,0.0,0.0,0.0,0.0,4.03812313079834,115.53443908691406
1779210474.8478742,3.129652500152588,hold-xy,3500,5.340657663843747,0.0,0.0,0.0,0.0061342753,0.0057141846,-6.6561624e-05,-0.00011106953,0.00012948702675770964,0,0,0.0060677137,0.005603115,0.03730806,0.00590386800467968,0.00850598607212305,-0.6308014988899231,-0.7758751511573792,78.22683252637404,0.01457834243774414,90,-6.6561624e-05,-0.00011106953,0.00012948702675770964,-0.00011181006,-0.00021983273,0.00024663315906275706,0.0,0.0,0.0,0.0,4.03812313079834,115.51618957519531
1779210474.9291995,3.210977792739868,hold-xy,3500,5.340657663843747,0.0,0.0,0.0,0.0061342753,0.0057141846,1.2770295e-05,-1.502689e-05,1.9720240017652584e-05,0,0,0.0061470456,0.0056991577,0.037175737,0.00750837754458189,0.006959807593375444,-0.6299933195114136,-0.7765330672264099,78.10492092712855,0.014518260955810547,91,1.2770295e-05,-1.502689e-05,1.9720240017652584e-05,0.00021416359,0.00020014624,0.00029312891649918967,0.0,0.0,0.0,0.0,4.032844543457031,115.49307250976562
1779210475.0100698,3.2918481826782227,hold-xy,3500,5.340657663843747,0.0,0.0,0.0,0.0061342753,0.0057141846,-2.6968308e-05,-1.4680438e-05,3.070512716474334e-05,0,0,0.006107307,0.005699504,0.037234712,0.006848196033388376,0.007515316363424063,-0.6301721334457397,-0.776388943195343,78.13220556172462,0.0030059814453125,92,-2.6968308e-05,-1.4680438e-05,3.070512716474334e-05,2.0868873e-05,0.00014122741,0.00014276096346361384,0.0,0.0,0.0,0.0,4.03812313079834,115.48273468017578
