wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779209496.7288253,0.0008199214935302734,hold-xy,0,0.0,0.0,0.0,0.0,0.006765196,0.0015136264,0.0,0.0,0.0,0,0.006765196,0.0015136264,0.037173446,0.010963394306600094,0.001830346300266683,-0.6238239407539368,-0.7814858555793762,77.19147107029245,0.1102762222290039,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03812313079834,111.71116638183594
1779209496.8118954,0.08388996124267578,hold-xy,0,0.0,-0.0008040167,-0.00014999017,0.0,0.006765196,0.0015136264,-4.1352585e-05,1.78786e-05,4.50519771572399e-05,0,0.0067238435,0.001531505,0.037174817,0.010806501843035221,0.00298218778334558,-0.623781144618988,-0.7815186381340027,77.18610294623336,0.009394407272338867,51,-4.1352585e-05,1.78786e-05,4.50519771572399e-05,-6.744034e-05,2.9157522e-05,7.347353856617521e-05,-8.26196e-06,-4.4287928e-05,1.3474113e-05,7.2227485e-05,4.03812313079834,111.72224426269531
1779209496.913903,0.1858975887298584,hold-xy,0,0.0,-0.00082003674,5.7677767e-05,0.0,0.006765196,0.0015136264,-4.802458e-05,1.1517666e-05,4.938640264618686e-05,0,0.0067171715,0.0015251441,0.037193563,0.010559510439634323,0.0033032363280653954,-0.6238017678260803,-0.7815042734146118,77.18945277391022,0.007289409637451172,52,-4.802458e-05,1.1517666e-05,4.938640264618686e-05,-6.643356e-05,2.0812695e-06,6.646615470746686e-05,-5.825814e-07,-4.938297e-05,-1.2700716e-05,6.524141e-05,4.03812313079834,111.71823120117188
1779209496.9963112,0.26830577850341797,hold-xy,0,0.0,-0.0004704165,0.0010676627,0.0,0.006765196,0.0015136264,-4.7402456e-05,-2.5887042e-05,5.401047925537656e-05,0,0.0067177936,0.0014877394,0.037186533,0.010584721341729164,0.0027679901104420424,-0.623928427696228,-0.7814048528671265,77.20754644800395,0.007839202880859375,53,-4.7402456e-05,-2.5887042e-05,5.401047925537656e-05,-4.4223492e-05,-0.00013562634,0.00014265420100311179,3.5740344e-05,-4.0493946e-05,-0.00014205187,1.3095409e-05,4.03812313079834,111.70870208740234
1779209497.0779228,0.3499174118041992,hold-xy,0,0.0,-0.00023439538,2.5922094e-05,0.0,0.006765196,0.0015136264,-3.349036e-05,9.2573464e-07,3.350315095700555e-05,0,0.0067317057,0.0015145522,0.037168298,0.010908029973506927,0.0021267274860292673,-0.6236838102340698,-0.7815977334976196,77.17113747523533,0.007738590240478516,54,-3.349036e-05,9.2573464e-07,3.350315095700555e-05,2.0120708e-05,3.5025441e-06,2.0423288351412572e-05,6.533563e-06,-3.285991e-05,7.882708e-06,-1.8840743e-05,4.03812313079834,111.70297241210938
1779209497.1604784,0.43247294425964355,hold-xy,0,0.0,-0.00031906576,-0.000119665056,0.0,0.006765196,0.0015136264,-3.4198165e-05,6.7725778e-06,3.48623326714468e-05,0,0.006730998,0.001520399,0.0371806,0.010780292563140392,0.003434445708990097,-0.6237586140632629,-0.7815351486206055,77.18322256827898,0.008693933486938477,55,-3.4198165e-05,6.7725778e-06,3.48623326714468e-05,1.1482276e-05,2.3947478e-05,2.6557943340504636e-05,9.824817e-07,-3.4848486e-05,2.5897973e-05,-5.8838227e-06,4.03812313079834,111.70297241210938
1779209497.2426038,0.5145983695983887,hold-xy,0,0.0,-0.00041162496,-0.00027283537,0.0,0.006765196,0.0015136264,-3.5459176e-05,1.34008005e-05,3.790691983438564e-05,0,0.006729737,0.0015270272,0.037172895,0.0107304397970438,0.003045277204364538,-0.6238568425178528,-0.7814590334892273,77.19726867925014,0.019518613815307617,56,-3.5459176e-05,1.34008005e-05,3.790691983438564e-05,2.7318524e-06,4.465168e-05,4.473516960533334e-05,-5.210064e-06,-3.7547168e-05,4.4146946e-05,7.230653e-06,4.03812313079834,111.71195983886719
1779209497.3078938,0.5798883438110352,hold-xy,0,0.0,-0.0006933686,2.7086986e-05,0.0,0.006765196,0.0015136264,-4.6817586e-05,7.919036e-06,4.748260333754677e-05,0,0.0067183785,0.0015215455,0.0371757,0.010743900202214718,0.0025600576773285866,-0.6236305236816406,-0.7816412448883057,77.16367814206508,0.008558511734008789,57,-4.6817586e-05,7.919036e-06,4.748260333754677e-05,-4.2776486e-05,9.688596e-06,4.3859965063822145e-05,2.6801772e-06,-4.74069e-05,-5.7042598e-08,4.385993e-05,4.03812313079834,111.74913787841797
1779209497.3737366,0.6457312107086182,hold-xy,0,0.0,-0.00050744636,0.0003172878,0.0,0.006765196,0.0015136264,-4.511699e-05,-2.0805746e-06,4.5164937783241825e-05,0,0.006720079,0.0015115459,0.037187595,0.01082287635654211,0.002896553836762905,-0.6237642765045166,-0.7815322279930115,77.18355330127399,0.002948760986328125,58,-4.511699e-05,-2.0805746e-06,4.5164937783241825e-05,-2.2803444e-05,-3.520221e-05,4.19427309604089e-05,1.2036969e-05,-4.3531403e-05,-3.9383627e-05,1.4426463e-05,4.03812313079834,111.72130584716797
1779209497.4749618,0.7469563484191895,hold-xy,0,0.0,-0.0009162814,-2.9143164e-05,0.0,0.006765196,0.0015136264,-5.918555e-05,1.2764707e-05,6.054640322377938e-05,0,0.0067060106,0.0015263911,0.037161782,0.010387593880295753,0.004749254789203405,-0.6237598657608032,-0.7815327048301697,77.1848983732308,0.006169795989990234,59,-5.918555e-05,1.2764707e-05,6.054640322377938e-05,-5.9027625e-05,2.080129e-05,6.258557239781931e-05,6.809314e-07,-6.0542574e-05,7.190496e-06,6.217114e-05,4.03812313079834,111.70973205566406
1779209497.5773551,0.8493497371673584,hold-xy,0,0.0,-0.0010531882,0.0005377182,0.0,0.006765196,0.0015136264,-7.236004e-05,-5.846843e-06,7.259587283204543e-05,0,0.006692836,0.0015077796,0.037190415,0.010215549729764462,0.003998142201453447,-0.6237962245941162,-0.7815101742744446,77.18938191027539,0.017075061798095703,60,-7.236004e-05,-5.846843e-06,7.259587283204543e-05,-8.451999e-05,-4.6468493e-05,9.645179895594925e-05,2.174564e-05,-6.926246e-05,-6.4052365e-05,7.2112714e-05,4.03812313079834,111.70411682128906
1779209497.6644304,0.936424970626831,hold-xy,0,0.0,2.0942127e-05,0.0005687851,0.0,0.006765196,0.0015136264,-3.793277e-05,-1.8587336e-05,4.224196934226546e-05,0,0.0067272633,0.0014950391,0.037173275,0.010436123237013817,0.0037067572120577097,-0.6238774061203003,-0.7814437747001648,77.2009537984056,0.013483047485351562,61,-3.793277e-05,-1.8587336e-05,4.224196934226546e-05,5.474905e-05,-7.468372e-05,9.260192076087857e-05,2.6528829e-05,-3.2872562e-05,-6.069937e-05,-6.993355e-05,4.03812313079834,111.70411682128906
1779209497.7675347,1.0395293235778809,hold-xy,0,0.0,-0.0008619685,0.00031406913,0.0,0.006765196,0.0015136264,-6.647967e-05,-5.479902e-06,6.670513754442625e-05,0,0.0066987164,0.0015081465,0.037151262,0.010122053325176239,0.004741093143820763,-0.6239840388298035,-0.7813571095466614,77.21777820901367,0.01858210563659668,62,-6.647967e-05,-5.479902e-06,6.670513754442625e-05,-4.905942e-05,-1.21559715e-05,5.05429947061296e-05,2.0052454e-05,-6.3619766e-05,-2.2708919e-05,4.5154175e-05,4.03812313079834,111.65345001220703
1779209497.8490734,1.121068000793457,hold-xy,0,0.0,-0.00084274856,-0.0008467953,0.0,0.006765196,0.0015136264,-5.8809295e-05,3.653206e-05,6.92323953356929e-05,0,0.006706387,0.0015501585,0.037160877,0.010302145034074783,0.004625655710697174,-0.6237249374389648,-0.7815622687339783,77.17963232178478,0.008778810501098633,63,-5.8809295e-05,3.653206e-05,6.92323953356929e-05,-9.149322e-06,0.00012947328,0.00012979615208280403,-2.257184e-05,-6.5449494e-05,0.00012421538,3.7650723e-05,4.03812313079834,111.63920593261719
1779209497.9351234,1.207118034362793,hold-xy,0,0.0,-0.00042327825,3.721452e-05,0.0,0.006765196,0.0015136264,-5.128421e-05,7.7812e-06,5.187116043167614e-05,0,0.006713912,0.0015214076,0.037176207,0.010710964910686016,0.003250397741794586,-0.6237204670906067,-0.7815672755241394,77.17746298597802,0.0037136077880859375,64,-5.128421e-05,7.7812e-06,5.187116043167614e-05,1.8372079e-05,-4.031892e-06,1.8809291379176953e-05,3.794456e-06,-5.1732186e-05,1.46008e-07,-1.8808725e-05,4.03812313079834,111.62284088134766
1779209498.0383658,1.3103604316711426,hold-xy,0,0.0,4.6654022e-06,0.00027998944,0.0,0.006765196,0.0015136264,-3.597699e-05,-5.4407865e-06,3.638606964061126e-05,0,0.006729219,0.0015081856,0.037180886,0.010850719176232815,0.0027996390126645565,-0.6238322854042053,-0.7814779877662659,77.19343890388946,0.010463476181030273,65,-3.597699e-05,-5.4407865e-06,3.638606964061126e-05,6.0451348e-05,-4.3930133e-05,7.472765200192031e-05,1.3280107e-05,-3.3876022e-05,-2.9437673e-05,-6.868512e-05,4.03812313079834,111.69976043701172
