wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779210029.5547736,0.0009350776672363281,hold-xy,0,0.0,0.0,-0.0,0.0,0.0054123756,0.0026023868,0.0,0.0,0.0,0,0.0054123756,0.0026023868,0.037523285,0.002071453258395195,0.015629027038812637,-0.6548091173171997,-0.75562983751297,81.8368374141353,0.0532379150390625,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048680305480957,114.18017578125
1779210029.597953,0.04411458969116211,hold-xy,0,0.0,-0.0003421494,-0.00041200966,0.0,0.0054123756,0.0026023868,-1.4197081e-05,-1.2860168e-05,1.9155704975651185e-05,0,0.0053981785,0.0025895266,0.03753707,0.0015897643752396107,0.016778526827692986,-0.6550607681274414,-0.7553882002830505,81.87889020379251,0.012888908386230469,56,-1.4197081e-05,-1.2860168e-05,1.9155704975651185e-05,-5.0990067e-05,-4.6188423e-05,6.879939870158178e-05,1.4736767e-05,-1.2238004e-05,-5.2928393e-05,4.395387e-05,4.048680305480957,114.14974212646484
1779210029.6612303,0.1073918342590332,hold-xy,0,0.0,0.00062246644,-0.00065453013,0.0,0.0054123756,0.0026023868,1.2874138e-05,-2.7197879e-05,3.0090995893870234e-05,0,0.0054252497,0.0025751889,0.037457824,0.0025656402576714754,0.014736348763108253,-0.654495358467102,-0.755918025970459,81.78645555866794,0.005212068557739258,57,1.2874138e-05,-2.7197879e-05,3.0090995893870234e-05,7.876641e-05,-9.295298e-05,0.0001218376129456481,2.5079658e-05,1.6627648e-05,-8.074671e-05,-9.123799e-05,4.048680305480957,114.14974212646484
1779210029.7651982,0.21135973930358887,hold-xy,0,0.0,0.0007891413,0.00029378725,0.0,0.0054123756,0.0026023868,2.8847251e-05,2.3832545e-06,2.89455315090859e-05,0,0.005441223,0.00260477,0.037428908,0.0035474090836942196,0.014217766001820564,-0.6544587016105652,-0.7559557557106018,81.77946700340748,0.01663041114807129,58,2.8847251e-05,2.3832545e-06,2.89455315090859e-05,0.00010691344,3.0820353e-05,0.00011126714524951085,-6.483451e-06,2.8210081e-05,4.5790548e-05,-0.0001014081,4.048680305480957,114.14793395996094
1779210029.8473797,0.29354119300842285,hold-xy,0,0.0,0.0028255745,0.0030559683,0.0,0.0054123756,0.0026023868,0.00012654345,9.6908305e-05,0.00015938777967581454,0,0.005538919,0.002699295,0.03745925,0.003255034564062953,0.01424979418516159,-0.6543617248535156,-0.7560404539108276,81.76481364100991,0.00690770149230957,59,0.00012654345,9.6908305e-05,0.00015938777967581454,0.0003937462,0.00033012952,0.0005138302886160042,-0.0001140347,0.00011135777,0.00038312428,-0.00034239938,4.048680305480957,114.14793395996094
1779210029.9485202,0.3946816921234131,hold-xy,0,0.0,0.0012170412,0.0020431106,0.0,0.0054123756,0.0026023868,8.007325e-05,8.557644e-05,0.00011719663905888312,0,0.005492449,0.0026879632,0.037410334,0.0036887722089886665,0.013425529934465885,-0.6538467407226562,-0.7564988732337952,81.6843925155952,0.005406379699707031,60,8.007325e-05,8.557644e-05,0.00011719663905888312,0.0001397999,0.00019797005,0.00024235541749560924,-9.625738e-05,6.6854845e-05,0.00021610735,-0.00010969855,4.048680305480957,114.18915557861328
1779210030.0301795,0.47634100914001465,hold-xy,0,0.0,0.0015050923,0.0015677211,0.0,0.0054123756,0.0026023868,9.5091294e-05,7.800339e-05,0.00012299139342828117,0,0.005507467,0.0026803901,0.037414864,0.004134161863476038,0.012131905183196068,-0.6539770364761353,-0.7564058303833008,81.70060226773663,0.005271434783935547,61,9.5091294e-05,7.800339e-05,0.00012299139342828117,0.00015294219,0.000110803056,0.00018886139669868195,-9.091251e-05,8.283596e-05,0.0001317192,-0.00013534652,4.048680305480957,114.18861389160156
1779210030.1361322,0.5822937488555908,hold-xy,0,0.0,0.0026723272,0.0017905496,0.0,0.0054123756,0.0026023868,0.00015099486,8.664699e-05,0.0001740894850087108,0,0.0055633704,0.0026890337,0.037379265,0.004082499537616968,0.01281703356653452,-0.6540635228157043,-0.756320059299469,81.71555972160574,0.013398408889770508,62,0.00015099486,8.664699e-05,0.0001740894850087108,0.0002784977,0.00010406928,0.0002973068807233305,-0.00010749929,0.00013693448,0.00014311135,-0.00026059648,4.048680305480957,114.16522216796875
1779210030.2195637,0.6657252311706543,hold-xy,0,0.0,-0.0012369942,-0.0011701944,0.0,0.0054123756,0.0026023868,1.771748e-05,1.0828488e-05,2.0764519502118386e-05,0,0.005430093,0.0026132152,0.037385542,0.004035231191664934,0.012585105374455452,-0.653155505657196,-0.7571084499359131,81.5774179161534,0.01833820343017578,63,1.771748e-05,1.0828488e-05,2.0764519502118386e-05,-0.00031444588,-0.00021693445,0.00038201670993712325,-1.330683e-05,1.5940312e-05,-0.00026065254,0.00027927945,4.048680305480957,114.13622283935547
1779210030.3012552,0.7474167346954346,hold-xy,0,0.0,0.0024559887,0.0023372492,0.0,0.0054123756,0.0026023868,0.00015219487,0.00010593189,0.0001854315059988494,0,0.0055645704,0.0027083186,0.037403367,0.004390448331832886,0.012396677397191525,-0.6540700197219849,-0.7563197016716003,81.71543355595492,0.014037370681762695,64,0.00015219487,0.00010593189,0.0001854315059988494,0.00024903688,0.00017993154,0.00030723723956046893,-0.00012675616,0.00013534297,0.00021393753,-0.0002205118,4.048680305480957,114.11327362060547
1779210030.3833592,0.8295207023620605,hold-xy,0,0.0,0.0024183309,0.0019014732,0.0,0.0054123756,0.0026023868,0.00016140379,0.00010067434,0.00019022751177454766,0,0.0055737793,0.002703061,0.037377626,0.00441737612709403,0.012453332543373108,-0.6540181040763855,-0.7563634514808655,81.70772558270137,0.02008342742919922,65,0.00016140379,0.00010067434,0.00019022751177454766,0.00021064913,0.0001052144,0.00023546364352581024,-0.00012289992,0.00014519681,0.00013449481,-0.00019327253,4.048680305480957,114.15746307373047
1779210030.4456828,0.8918442726135254,hold-xy,0,0.0,0.0032681627,0.0036168958,0.0,0.0054123756,0.0026023868,0.00020737667,0.00015742565,0.0002603611256027831,0,0.005619752,0.0027598124,0.037387986,0.004708923399448395,0.012257000431418419,-0.6540624499320984,-0.7563265562057495,81.71395390337057,0.009376764297485352,66,0.00020737667,0.00015742565,0.0002603611256027831,0.00033630582,0.00030677806,0.00045520806706156027,-0.0001856684,0.00018252441,0.00035204235,-0.0002885837,4.048680305480957,114.15746307373047
1779210030.527384,0.9735455513000488,hold-xy,0,0.0,0.00084962253,0.00032106764,0.0,0.0054123756,0.0026023868,0.0001240084,7.0877606e-05,0.00014283458141714291,0,0.005536384,0.0026732644,0.037385993,0.004440906923264265,0.012090626172721386,-0.6536263823509216,-0.7567077875137329,81.64742877031264,0.009339332580566406,67,0.0001240084,7.0877606e-05,0.00014283458141714291,-7.056678e-05,-0.000102906735,0.0001247776651355542,-8.813977e-05,0.000112397065,-0.000112066016,5.486962e-05,4.048680305480957,114.09026336669922
1779210030.610664,1.0568253993988037,hold-xy,0,0.0,0.0012029371,0.0005791773,0.0,0.0054123756,0.0026023868,0.000133113,7.251394e-05,0.00015158279741297158,0,0.0055454886,0.0026749007,0.037390556,0.004246914759278297,0.012367898598313332,-0.6538614630699158,-0.7565012574195862,81.68374241984176,0.020707368850708008,68,0.000133113,7.251394e-05,0.00015158279741297158,-1.1414348e-05,-6.5208296e-05,6.619976663310114e-05,-9.1004506e-05,0.0001212251,-6.6173554e-05,1.8627925e-06,4.048680305480957,114.10728454589844
1779210030.6767416,1.1229031085968018,hold-xy,0,0.0,0.0019967966,0.0015245893,0.0,0.0054123756,0.0026023868,0.00016404502,9.729201e-05,0.0001907262576665256,0,0.0055764206,0.0026996788,0.037404805,0.004257929977029562,0.013181301765143871,-0.6541109085083008,-0.7562718391418457,81.72379742506273,0.00879979133605957,69,0.00016404502,9.729201e-05,0.0001907262576665256,0.000111001704,4.9672446e-05,0.00012160892335849166,-0.00011989227,0.00014833188,6.51333e-05,-0.00010269558,4.048680305480957,114.10113525390625
