wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,target_x,target_y,target_error_x_m,target_error_y_m,target_error_m,figure8_active,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779208779.1846352,0.0009963512420654297,figure8,0,0.0,0.0,-0.0,0.0,0.00614015,0.0080757085,0.0,0.0,0.0,0,0.00614015,0.0080757085,0.038090445,-0.004557434935122728,0.031297918409109116,-0.6337258815765381,-0.7729108929634094,78.74883733998922,0.0065593719482421875,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.059237480163574,111.6639404296875
1779208779.269183,0.08554410934448242,figure8,0,0.0,-0.0017664712,-0.00073062605,0.0,0.00614015,0.0080757085,-6.651692e-05,-1.3186596e-05,6.781140762811462e-05,0,0.006073633,0.008062522,0.03810662,-0.004499267321079969,0.031277135014534,-0.633685827255249,-0.7729448676109314,78.74280886241112,0.008644342422485352,50,-6.651692e-05,-1.3186596e-05,6.781140762811462e-05,-0.00024198888,-4.79729e-05,0.000246698231590899,2.5917892e-05,-6.266299e-05,-9.428942e-05,0.00022796825,4.059237480163574,111.66120910644531
1779208779.353379,0.1697402000427246,figure8,0,0.0,0.0008725733,0.0008767031,0.0,0.00614015,0.0080757085,2.4363399e-05,2.2213906e-05,3.2970180422756086e-05,0,0.0061645135,0.008097922,0.03807553,-0.004927304107695818,0.03257719427347183,-0.6335620284080505,-0.7729900479316711,78.7325474411867,0.009227752685546875,51,2.4363399e-05,2.2213906e-05,3.2970180422756086e-05,0.00015668388,9.343501e-05,0.00018242790029146674,-2.6546091e-05,1.955346e-05,0.00012224844,-0.00013540774,4.059237480163574,111.59964752197266
1779208779.414807,0.23116827011108398,figure8,0,0.0,-0.00028367958,-0.0009712886,0.0,0.00614015,0.0080757085,-1.2781471e-05,-2.0423904e-05,2.409360638834597e-05,0,0.0061273687,0.008055285,0.038098484,-0.004101614002138376,0.030041450634598732,-0.6336787939071655,-0.7730019092559814,78.73435875852806,0.007949352264404297,52,-1.2781471e-05,-2.0423904e-05,2.409360638834597e-05,-6.80296e-05,-0.00013858313,0.00015438040244784824,2.2527338e-05,-8.545223e-06,-0.00014920304,3.9645467e-05,4.059237480163574,111.59964752197266
1779208779.495921,0.31228208541870117,figure8,0,0.0,-0.0011560051,-0.000997498,0.0,0.00614015,0.0080757085,-4.658848e-05,-2.2634864e-05,5.179597975611443e-05,0,0.0060935616,0.008053074,0.038096085,-0.004659413360059261,0.03131789341568947,-0.6335706114768982,-0.7730367183685303,78.7258545135346,0.007890462875366211,53,-4.658848e-05,-2.2634864e-05,5.179597975611443e-05,-0.00017256547,-0.000105179504,0.00020209297396458172,3.1306296e-05,-4.1264266e-05,-0.00013688703,0.0001486725,4.059237480163574,111.58728790283203
1779208779.577844,0.39420509338378906,figure8,0,0.0,0.00022795596,0.00083593867,0.0,0.00614015,0.0080757085,5.066395e-06,2.5929883e-05,2.6420204230919578e-05,0,0.0061452165,0.008101638,0.038053192,-0.004682178143411875,0.03236648812890053,-0.6335177421569824,-0.7730367183685303,78.72478755303335,0.007413148880004883,54,5.066395e-06,2.5929883e-05,2.6420204230919578e-05,6.726732e-05,0.000103187056,0.00012317654249578358,-2.642001e-05,-1.0124995e-07,0.00011434771,-4.579369e-05,4.053958892822266,111.55738067626953
1779208779.6812766,0.4976377487182617,figure8,0,0.0,-2.0520398e-05,0.00019431786,0.0,0.00614015,0.0080757085,-5.124137e-06,9.747222e-06,1.1012043818719797e-05,0,0.006135026,0.008085456,0.03806191,-0.004737174138426781,0.0325729064643383,-0.633415937423706,-0.77311110496521,78.71100795291908,0.018916845321655273,55,-5.124137e-06,9.747222e-06,1.1012043818719797e-05,1.3831446e-05,1.9420615e-05,2.384259131540353e-05,-8.555546e-06,-6.933091e-06,2.1752483e-05,-9.762103e-06,4.059237480163574,111.55909729003906
1779208779.7842014,0.600562572479248,figure8,0,0.0,0.0005467864,0.00046645594,0.0,0.00614015,0.0080757085,2.0610169e-05,1.7310493e-05,2.6915277834525008e-05,0,0.0061607603,0.008093019,0.038096216,-0.00500991428270936,0.03249182552099228,-0.6335850954055786,-0.7729741930961609,78.7353361376549,0.01831340789794922,56,2.0610169e-05,1.7310493e-05,2.6915277834525008e-05,8.425384e-05,3.5510973e-05,9.143161142216684e-05,-2.100303e-05,1.6831666e-05,5.1285126e-05,-7.5693955e-05,4.053958892822266,111.61661529541016
1779208779.866059,0.6824202537536621,figure8,0,0.0,-9.369725e-05,3.3355744e-05,0.0,0.00614015,0.0080757085,-1.1920929e-07,8.600764e-06,8.601590025575825e-06,0,0.006140031,0.008084309,0.038074665,-0.004733756650239229,0.03266191855072975,-0.633531391620636,-0.7730127573013306,78.72872392873418,0.018143177032470703,57,-1.1920929e-07,8.600764e-06,8.601590025575825e-06,-1.6835693e-05,-6.996337e-06,1.8231546362403466e-05,-8.411579e-06,-1.7979681e-06,-1.0152009e-05,1.5143514e-05,4.053958892822266,111.61226654052734
1779208779.9480548,0.764415979385376,figure8,0,0.0,0.00046012632,0.00051715726,0.0,0.00614015,0.0080757085,2.3337081e-05,2.2218563e-05,3.2222413058281654e-05,0,0.006163487,0.008097927,0.03806236,-0.004857811611145735,0.03248477354645729,-0.6334600448608398,-0.7730779647827148,78.71686775826196,0.007051706314086914,58,2.3337081e-05,2.2218563e-05,3.2222413058281654e-05,6.3809595e-05,3.89898e-05,7.47788017416281e-05,-2.6355203e-05,1.8538802e-05,5.0721042e-05,-5.494766e-05,4.059237480163574,111.60391998291016
