wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779201484.0448263,0.0007205009460449219,hold-xy,0,0.0,0.0,0.0,0.0,0.009138398,0.002600791,0.03696171,0.013248908333480358,-0.012154901400208473,-0.6283006072044373,-0.7777629494667053,77.85923583707684,0.028734922409057617,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1331377029418945,104.20329284667969
1779201484.1079512,0.06384539604187012,hold-xy,0,0.0,0.00011520247,0.00022205545,0.0,0.009146886,0.0025697947,0.036983408,0.013503285124897957,-0.013331652618944645,-0.6285207271575928,-0.777561366558075,77.89422852286553,0.016610145568847656,70,8.488074e-06,-3.0996278e-05,3.213746427479545e-05,3.3839646e-05,-0.00012357374,0.00012812334160708057,2.8526892e-05,1.4799765e-05,-0.00011372897,-5.9002643e-05,4.1331377029418945,104.16925048828125
1779201484.2092347,0.1651289463043213,hold-xy,0,0.0,0.00010856951,-1.681519e-05,0.0,0.009156095,0.0026012259,0.03696232,0.013405941426753998,-0.01322502177208662,-0.6283554434776306,-0.7776983976364136,77.86966429868325,0.00017690658569335938,71,1.7696992e-05,4.3492764e-07,1.770233490683422e-05,4.715658e-05,-6.399525e-06,4.758883140482242e-05,-4.1439957e-06,1.7210461e-05,3.652669e-06,-4.7448444e-05,4.1331377029418945,104.18008422851562
1779201484.2910225,0.2469167709350586,hold-xy,0,0.0,-0.00021798867,-0.00019402016,0.0,0.0091241,0.0026301453,0.0369903,0.013112077489495277,-0.012288525700569153,-0.6283578276634216,-0.777716875076294,77.86803559759699,0.013835668563842773,72,-1.4297664e-05,2.9354356e-05,3.265120869675307e-05,-0.000107875894,0.00012286437,0.00016350186927978266,-2.5693906e-05,-2.0147572e-05,9.7448705e-05,0.00013128828,4.1331377029418945,104.14324951171875
1779201484.3749506,0.3308448791503906,hold-xy,0,0.0,0.00013507131,2.1730713e-05,0.0,0.009161338,0.0025957767,0.036969636,0.013229312375187874,-0.012927098199725151,-0.628385603427887,-0.7776820063591003,77.87350835314605,0.007965803146362305,73,2.2940338e-05,-5.0142407e-06,2.348194417155005e-05,4.8892813e-05,-2.8814677e-05,5.6752028541885375e-05,8.3262876e-08,2.3481796e-05,-1.790077e-05,-5.3854947e-05,4.1331377029418945,104.14324951171875
1779201484.4563425,0.41223669052124023,hold-xy,0,0.0,2.9557988e-05,-9.974196e-05,0.0,0.009153236,0.0026133973,0.03698,0.013579852879047394,-0.013882149942219257,-0.628332257270813,-0.7777027487754822,77.86775547006461,0.007704257965087891,74,1.4837831e-05,1.2606382e-05,1.9470030792080963e-05,4.4558074e-06,4.4569104e-05,4.479128440672771e-05,-1.544327e-05,1.1856962e-05,4.451013e-05,5.010748e-06,4.1331377029418945,104.14117431640625
1779201484.5587752,0.5146694183349609,hold-xy,0,0.0,-3.9695515e-05,-6.014612e-05,0.0,0.009142501,0.0026122266,0.036997836,0.01322606485337019,-0.012557984329760075,-0.628453254699707,-0.7776334881782532,77.8826373646575,0.018647432327270508,75,4.1034073e-06,1.143571e-05,1.2149625821743745e-05,-3.2079788e-05,2.7359663e-05,4.2162353065139096e-05,-1.2042285e-05,1.6114566e-06,2.0016056e-05,3.710824e-05,4.1331377029418945,104.13722229003906
1779201484.641956,0.5978503227233887,hold-xy,0,0.0,-4.068527e-05,-6.204317e-05,0.0,0.009140797,0.0026139058,0.036969412,0.013293206691741943,-0.012597031891345978,-0.6283407211303711,-0.7777227163314819,77.86610161216514,0.013992786407470703,76,2.399087e-06,1.31148845e-05,1.333250951888989e-05,-2.8276912e-05,2.4886942e-05,3.76688681706936e-05,-1.33261665e-05,-4.1122053e-07,1.8387222e-05,3.287634e-05,4.1331377029418945,104.18314361572266
1779201484.7233815,0.6792757511138916,hold-xy,0,0.0,-5.136567e-05,-0.00013900307,0.0,0.009140203,0.0026255585,0.03699804,0.013159933499991894,-0.012250615283846855,-0.6282485723495483,-0.7778049111366272,77.85182360791582,0.01394963264465332,77,1.8049031e-06,2.4767593e-05,2.4833270206114435e-05,-2.1981861e-05,6.0330807e-05,6.421065800315282e-05,-2.4592788e-05,-3.447623e-06,5.4353924e-05,3.418567e-05,4.1331377029418945,104.14883422851562
1779201484.8048017,0.7606959342956543,hold-xy,0,0.0,-0.00021460386,-6.8824644e-05,0.0,0.009116506,0.0026239268,0.036989227,0.013219277374446392,-0.012458293698728085,-0.628275454044342,-0.7777788639068604,77.85621108918674,0.018642902374267578,78,-2.1891668e-05,2.3135915e-05,3.1851464718253304e-05,-0.000108040214,3.5851754e-05,0.00011383337130055857,-1.801294e-05,-2.6268797e-05,1.2321523e-05,0.000113164555,4.1331377029418945,104.16104125976562
1779201484.8928711,0.8487653732299805,hold-xy,0,0.0,1.8802055e-05,2.6442558e-06,0.0,0.00914019,0.0026095118,0.03699581,0.013481276109814644,-0.013564339838922024,-0.6283267140388489,-0.7777144908905029,77.86620671227645,0.024098873138427734,79,1.7918646e-06,8.720905e-06,8.903086864127574e-06,1.0375501e-05,-2.7249998e-05,2.915841901892997e-05,-8.902716e-06,-8.1259145e-08,-2.4460336e-05,-1.5871527e-05,4.1331377029418945,104.17517852783203
1779201484.95774,0.9136343002319336,hold-xy,0,0.0,-4.4505432e-05,7.3279436e-05,0.0,0.009130908,0.0026011718,0.03698846,0.013182630762457848,-0.012987683527171612,-0.6284666657447815,-0.7776163816452026,77.88562693100306,0.01494455337524414,80,-7.489696e-06,3.8091093e-07,7.499376015164365e-06,-3.0353283e-05,-5.2875163e-05,6.0968060507586656e-05,1.1993881e-06,-7.402845e-06,-5.8067722e-05,1.858075e-05,4.1331377029418945,104.17517852783203
