wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779206344.3758795,0.0005507469177246094,hold-xy,0,0.0,0.0,-0.0,0.0,0.0071800947,0.006022782,0.037162457,3.6893488147419103e+19,-1.8239506483078003,-8.404655456542969,4.661061683302027e+23,-90.0,0.021779298782348633,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053958892822266,107.07440185546875
1779206344.3976665,0.022337675094604492,hold-xy,0,0.0,0.00075623847,0.00033728738,0.0,0.007199077,0.006025629,0.037105296,0.011597742326557636,-0.008423389866948128,-0.6052266359329224,-0.795924186706543,74.49275356408016,0.011255741119384766,212,1.8982217e-05,2.847053e-06,1.9194537205253066e-05,0.0001762482,2.6434638e-05,0.00017821958231678626,-7.8185e-06,1.7530012e-05,7.259409e-05,-0.0001627646,4.053958892822266,107.11038208007812
1779206344.418854,0.04352521896362305,hold-xy,0,0.0,4.1941144e-05,0.00076720107,0.0,0.007191105,0.0060396576,0.037138097,0.01130200456827879,-0.007563677150756121,-0.6053116917610168,-0.7958723902702332,74.50409640534731,0.0019927024841308594,213,1.10100955e-05,1.6875565e-05,2.014961276975026e-05,4.4832173e-05,0.00015671355,0.0001630001781126374,-1.9203693e-05,6.1012383e-06,0.00016299472,-1.3334284e-06,4.053958892822266,107.11038208007812
1779206344.4597604,0.08443164825439453,hold-xy,0,0.0,-0.0005673459,-0.0016761833,0.0,0.007165037,0.005995581,0.037168548,0.011464173905551434,-0.009371068328619003,-0.6055088639259338,-0.7957007884979248,74.53480341159484,0.012497901916503906,214,-1.5057623e-05,-2.7201138e-05,3.1090736305972175e-05,-0.00022585431,-0.00032525044,0.00039597730169042524,3.0231415e-05,-7.2591615e-06,-0.0003736987,0.00013094772,4.053958892822266,107.11038208007812
1779206344.4800735,0.10474467277526855,hold-xy,0,0.0,0.0006500815,0.00047651373,0.0,0.0071978252,0.0060257735,0.037128713,0.011891643516719341,-0.009827463887631893,-0.6053693890571594,-0.7957951426506042,74.51517592159706,0.0020651817321777344,216,1.773052e-05,2.991408e-06,1.7981096055723433e-05,0.00016183058,6.692691e-05,0.00017512381230891508,-7.616573e-06,1.6288268e-05,0.00010770357,-0.00013808797,4.053958892822266,107.11038208007812
1779206344.5008543,0.12552547454833984,hold-xy,0,0.0,0.000621324,0.00089745835,0.0,0.0072021987,0.0060335156,0.03714907,0.011433538980782032,-0.007942793890833855,-0.6053870916366577,-0.7958094477653503,74.51533737076001,0.002071380615234375,217,2.210401e-05,1.0733493e-05,2.45722429788023e-05,0.00017643772,0.00015865003,0.00023727642604757233,-1.6245225e-05,1.8436045e-05,0.00019999675,-0.00012767693,4.053958892822266,107.09870147705078
1779206344.5419447,0.16661596298217773,hold-xy,0,0.0,-0.0004992985,-0.00077618135,0.0,0.0071649235,0.0060016485,0.037164234,0.011132354848086834,-0.008306333795189857,-0.605686366558075,-0.7955822348594666,74.5590562042795,0.0021598339080810547,219,-1.5171245e-05,-2.1133572e-05,2.6015274538709987e-05,-0.00014922586,-0.00012210706,0.00019281724870098282,2.4410032e-05,-8.996936e-06,-0.00015743029,0.000111329224,4.053958892822266,107.09870147705078
1779206344.5836375,0.20830869674682617,hold-xy,0,0.0,0.0012733531,0.0013271567,0.0,0.0072118565,0.00603328,0.037100255,0.010334044694900513,-0.004508038517087698,-0.6056000590324402,-0.7956894040107727,74.54341469409174,0.012706756591796875,220,3.1761825e-05,1.0497868e-05,3.3451736210777564e-05,0.0003476066,0.0002192027,0.00041095033446637207,-1.8582974e-05,2.7815318e-05,0.0003039147,-0.0002766153,4.053958892822266,107.08829498291016
1779206344.6070666,0.23173785209655762,hold-xy,0,0.0,0.0005020031,0.0013745077,0.0,0.007204769,0.0060449084,0.037130594,0.011625719256699085,-0.008829722180962563,-0.6054109334945679,-0.7957792282104492,74.51982845166228,0.0047168731689453125,222,2.467446e-05,2.2126362e-05,3.314219248288542e-05,0.00017565198,0.00026447483,0.00031749102090092025,-2.7909415e-05,1.787371e-05,0.0003017628,-9.869021e-05,4.053958892822266,107.08829498291016
1779206344.6312149,0.2558860778808594,hold-xy,0,0.0,-0.00045792127,-0.0012152628,0.0,0.007180756,0.0060120616,0.03712312,0.011126396246254444,-0.007187586277723312,-0.6054857969284058,-0.7957459092140198,74.52883636490125,0.006018877029418945,223,6.61239e-07,-1.0720454e-05,1.0740827250950412e-05,-0.00019236782,-0.0002461882,0.0003124324019165661,1.015561e-05,3.4969958e-06,-0.0002885823,0.00011972581,4.053958892822266,107.08829498291016
1779206344.6540642,0.2787353992462158,hold-xy,0,0.0,-0.0002853251,8.7422275e-05,0.0,0.0071852133,0.006026456,0.037112206,0.011347378604114056,-0.007712788879871368,-0.6053304672241211,-0.7958560585975647,74.50695144410656,0.00800013542175293,225,5.118549e-06,3.6740676e-06,6.300659813103764e-06,-7.057903e-05,3.460441e-05,7.860575380426484e-05,-4.9078367e-06,3.9511333e-06,1.4493813e-05,7.725797e-05,4.053958892822266,107.08829498291016
