wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779201981.7380686,0.0015039443969726562,hold-xy,0,0.0,0.0,-0.0,0.0,0.0069108186,0.0033430178,0.037000507,0.012077739462256432,-0.007777232211083174,-0.6055256128311157,-0.7956961393356323,74.53475870599812,0.020749330520629883,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048680305480957,104.5096664428711
1779201981.8262315,0.08966684341430664,hold-xy,0,0.0,0.00014103256,-0.00022194136,0.0,0.006917713,0.0033204556,0.03703691,0.011560939252376556,-0.006891708821058273,-0.605693519115448,-0.7955842614173889,74.55823965956309,0.011289358139038086,58,6.894581e-06,-2.256222e-05,2.359213963643189e-05,2.1187396e-05,-6.933484e-05,7.249983531719113e-05,1.9912019e-05,1.2653086e-05,-6.1190636e-05,-3.888357e-05,4.048680305480957,104.54512023925781
1779201981.8873281,0.15076351165771484,hold-xy,0,0.0,0.00058798015,0.00057417154,0.0,0.0069618225,0.0033612857,0.0370334,0.011176248081028461,-0.006286195013672113,-0.6056951284408569,-0.7955935001373291,74.55807075126255,0.011538982391357422,59,5.100388e-05,1.8267892e-05,5.41766712638813e-05,0.00023230749,0.00015277423,0.000278040890898974,-3.118881e-05,4.4298642e-05,0.00020911376,-0.00018324348,4.048680305480957,104.54512023925781
1779201981.988771,0.25220632553100586,hold-xy,0,0.0,0.00040370243,0.00044217397,0.0,0.0069550406,0.0033625243,0.037017625,0.011276720091700554,-0.0064743394032120705,-0.6056104898452759,-0.7956550121307373,74.54600632336553,0.009731292724609375,60,4.422199e-05,1.9506551e-05,4.833311481913553e-05,0.00014291008,0.000110540954,0.00018067261172883276,-3.058488e-05,3.742533e-05,0.00014462478,-0.00010828789,4.048680305480957,104.52313232421875
1779201982.0735183,0.33695363998413086,hold-xy,0,0.0,0.0004262062,-6.810276e-05,0.0,0.0069526955,0.0033269338,0.037031773,0.011036924086511135,-0.006501791067421436,-0.6058762669563293,-0.795455813407898,74.58442927184448,0.010168790817260742,61,4.187692e-05,-1.608394e-05,4.48594427549797e-05,9.169258e-05,-4.9263144e-05,0.0001040883558950581,4.3736472e-06,4.4645723e-05,-2.3117263e-05,-0.000101488804,4.048680305480957,104.53538513183594
1779201982.158648,0.42208337783813477,hold-xy,0,0.0,0.00047051816,0.00027383535,0.0,0.0069693867,0.003352426,0.037006054,0.011335574090480804,-0.006395323202013969,-0.6057632565498352,-0.7955384850502014,74.56791140652572,0.00011157989501953125,62,5.8568083e-05,9.408221e-06,5.931892496533158e-05,0.00011679022,4.585926e-05,0.00012547121756813768,-2.4653757e-05,5.395301e-05,7.5283286e-05,-0.000100376565,4.048680305480957,104.53409576416016
1779201982.2599442,0.5233795642852783,hold-xy,0,0.0,0.00052872655,0.00030929665,0.0,0.006980585,0.0033562267,0.0369986,0.01102897897362709,-0.005897977389395237,-0.6056548357009888,-0.7956292033195496,74.5519961313702,0.01707601547241211,63,6.9766305e-05,1.3208948e-05,7.10057295804732e-05,0.00012158947,4.562211e-05,0.00012986676499704872,-3.1314958e-05,6.372744e-05,7.636093e-05,-0.00010504468,4.048680305480957,104.5511703491211
1779201982.3614573,0.6248927116394043,hold-xy,0,0.0,0.00041737405,0.00012743704,0.0,0.006972704,0.0033449652,0.037001714,0.011345685459673405,-0.006253413390368223,-0.6055769920349121,-0.795681357383728,74.54094943055784,0.009663105010986328,64,6.1885454e-05,1.9473955e-06,6.191608741181491e-05,6.340749e-05,9.1933543e-07,6.341415303153022e-05,-1.8372482e-05,5.9127437e-05,1.7787315e-05,-6.0868435e-05,4.048680305480957,104.56605529785156
1779201982.4430456,0.7064809799194336,hold-xy,0,0.0,3.9009916e-05,0.0001270237,0.0,0.0069460273,0.003353211,0.037016317,0.011606805957853794,-0.006762623321264982,-0.6054800152778625,-0.7957472205162048,74.52733681599152,0.008460044860839844,65,3.520865e-05,1.0193326e-05,3.665450771151074e-05,-5.2279967e-05,3.0523224e-05,6.0538105285011987e-05,-1.9216812e-05,3.1213254e-05,1.5469823e-05,5.8528174e-05,4.048680305480957,104.59507751464844
1779201982.5467966,0.8102319240570068,hold-xy,0,0.0,-0.00018703431,0.00025526577,0.0,0.006926818,0.0033712834,0.03696537,0.011906588450074196,-0.007072898559272289,-0.6054097414016724,-0.7957934737205505,74.51738159527578,0.015282392501831055,66,1.599919e-05,2.826564e-05,3.247953947180018e-05,-9.605044e-05,7.730119e-05,0.0001232929893330102,-3.1510845e-05,7.873204e-06,4.8855767e-05,0.00011320016,4.043401718139648,104.5712661743164
1779201982.609734,0.8731694221496582,hold-xy,0,0.0,0.00012657951,0.0002517405,0.0,0.006945975,0.0033680862,0.03697473,0.012136881239712238,-0.007769655901938677,-0.6055830121040344,-0.7956516742706299,74.54298784864086,0.0004405975341796875,67,3.5156496e-05,2.506841e-05,4.317874950291842e-05,6.655726e-06,4.17789e-05,4.230573634795614e-05,-3.3531447e-05,2.7203794e-05,4.204164e-05,4.719724e-06,4.048680305480957,104.52387237548828
1779201982.693879,0.9573142528533936,hold-xy,0,0.0,-4.1183623e-05,0.00039789558,0.0,0.0069363937,0.0033851033,0.03699194,0.01184423454105854,-0.006807608064264059,-0.6054279208183289,-0.7957828640937805,74.51976224922214,0.003251314163208008,68,2.557505e-05,4.2085536e-05,4.924708657327362e-05,-3.0682055e-05,9.201272e-05,9.699344729511009e-05,-4.7384914e-05,1.341437e-05,8.0485515e-05,5.4127737e-05,4.048680305480957,104.52387237548828
