wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779205689.2969177,0.0006439685821533203,hold-xy,0,0.0,0.0,-0.0,0.0,0.0037804348,0.0048526344,0.03773494,0.002244368428364396,-0.01825663261115551,0.6471084356307983,0.7621760368347168,80.68215190959039,0.05545377731323242,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1331377029418945,106.18640899658203
1779205689.3193443,0.023070573806762695,hold-xy,0,0.0,-0.00026689854,0.00010428928,0.0,0.0037618894,0.0048636077,0.037761882,0.0021408512257039547,-0.019414769485592842,0.6473965644836426,0.761902928352356,80.730070484808,0.005572080612182617,52,-1.8545426e-05,1.0973308e-05,2.154869692481133e-05,-7.694314e-05,4.5527173e-05,8.940341564912966e-05,-7.842595e-06,-2.0070875e-05,3.2538155e-05,8.327208e-05,4.1331377029418945,106.18640899658203
1779205689.401354,0.10508036613464355,hold-xy,0,0.0,4.08918e-05,0.00025486256,0.0,0.003784651,0.004873808,0.03776217,0.0020096004009246826,-0.018946342170238495,0.6473485231399536,0.761955976486206,80.72102175067158,0.006334781646728516,53,4.2160973e-06,2.1173619e-05,2.158929375770354e-05,3.0185362e-05,6.953305e-05,7.580238421331109e-05,-2.1576372e-05,7.4685795e-07,7.349035e-05,-1.8578754e-05,4.1331377029418945,106.17352294921875
1779205689.482468,0.18619418144226074,hold-xy,0,0.0,-0.0004994427,6.610851e-05,0.0,0.0037418585,0.004869313,0.03777294,0.002239273162558675,-0.020072489976882935,0.6472126841545105,0.7620419859886169,80.70508385213236,0.010016202926635742,54,-3.8576312e-05,1.667859e-05,4.2027457829419635e-05,-0.00014466292,3.1257834e-05,0.0001480013935949468,-1.0228899e-05,-4.0763673e-05,7.4820055e-06,0.00014781216,4.1331377029418945,106.14816284179688
1779205689.5889099,0.2926361560821533,hold-xy,0,0.0,-0.00029942553,0.00018890022,0.0,0.0037535373,0.0048789466,0.037755553,0.0020694248378276825,-0.019838280975818634,0.6474442481994629,0.7618517279624939,80.73900637423219,0.018990278244018555,55,-2.6897527e-05,2.6312191e-05,3.762722896307343e-05,-6.531748e-05,5.1532093e-05,8.319813517195536e-05,-2.1640553e-05,-3.0781404e-05,4.034873e-05,7.2759256e-05,4.1331377029418945,106.17822265625
1779205689.6701026,0.3738288879394531,hold-xy,0,0.0,0.00035272044,0.00022703083,0.0,0.0038049808,0.0048758634,0.03775156,0.0016750841168686748,-0.018440930172801018,0.6472809910774231,0.7620265483856201,80.70901774437132,0.012857913970947266,56,2.4545938e-05,2.3229048e-05,3.379484804674252e-05,0.00013100862,2.5480516e-05,0.00013346353774238182,-2.6887214e-05,2.0473628e-05,4.6297384e-05,-0.00012517614,4.1331377029418945,106.2040023803711
1779205689.8202858,0.5240120887756348,hold-xy,0,0.0,0.00029097026,0.00020279651,0.0,0.0038065333,0.0048760194,0.03774293,0.001713968231342733,-0.018645064905285835,0.6473218202590942,0.7619867920875549,80.71593445372946,0.00704646110534668,57,2.6098453e-05,2.3385044e-05,3.504268094585601e-05,9.469174e-05,1.8136365e-05,9.641293577189217e-05,-2.7289163e-05,2.1983884e-05,3.3175347e-05,-9.052541e-05,4.1331377029418945,106.17108917236328
1779205689.8611906,0.5649168491363525,hold-xy,0,0.0,0.00029144052,0.00021680654,0.0,0.0038089594,0.004877023,0.037753843,0.001995928818359971,-0.019027849659323692,0.6473073363304138,0.7619889974594116,80.71515534916585,0.01724839210510254,58,2.8524548e-05,2.4388544e-05,3.752933401294728e-05,8.998981e-05,2.2500742e-05,9.276016768577474e-05,-2.8671246e-05,2.4215915e-05,3.6725156e-05,-8.5180465e-05,4.1331377029418945,106.17108917236328
1779205689.9470885,0.6508147716522217,hold-xy,0,0.0,6.788118e-05,-0.00012119926,0.0,0.0037894435,0.004851968,0.03771876,0.0020948832388967276,-0.020010357722640038,0.647082507610321,0.7621544599533081,80.68530469010446,0.008455038070678711,59,9.008683e-06,-6.663613e-07,9.03329474366405e-06,1.1628799e-06,-6.362819e-05,6.363881742112008e-05,-8.0054286e-07,8.997752e-06,-6.2600986e-05,-1.144621e-05,4.1331377029418945,106.13988494873047
1779205690.05066,0.7543861865997314,hold-xy,0,0.0,9.6391545e-05,-0.00025818383,0.0,0.0037900247,0.0048360797,0.037688106,0.0020528296008706093,-0.017924243584275246,0.6469264030456543,0.7623389959335327,80.6536018981403,0.015300989151000977,60,9.589829e-06,-1.6554724e-05,1.9131746165473007e-05,2.616474e-06,-9.381848e-05,9.385496111789408e-05,1.4777536e-05,1.2151055e-05,-9.2148075e-05,-1.7818136e-05,4.1331377029418945,106.15122985839844
