wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,battery_v,estimate_z
1779199481.533512,0.0009317398071289062,hold-xy,0,0.0,0.0,0.0,0.0,0.011387419,0.010050656,0.03766565,0.0018807114101946354,0.007218773011118174,-0.6420026421546936,-0.7666661739349365,0.021134376525878906,54,0.0,0.0,0.0,0.0,0.0,0.0,3.969501495361328,103.35366821289062
1779199481.6190352,0.08645486831665039,hold-xy,0,0.0,0.00042262385,-1.5897665e-05,0.0,0.011389226,0.010002625,0.03762053,0.0020487685687839985,0.005141785368323326,-0.6418336033821106,-0.766823947429657,0.012887239456176758,55,1.8067658e-06,-4.80311e-05,4.806506922380553e-05,5.7804014e-06,-0.0001536663,0.00015377498750740177,3.969501495361328,103.35437774658203
1779199481.7201686,0.18758821487426758,hold-xy,0,0.0,0.00012503519,1.02971535e-05,0.0,0.011386392,0.010030065,0.037628144,0.0019956317264586687,0.00546218641102314,-0.6418558955192566,-0.7668032050132751,0.009978294372558594,56,-1.0272488e-06,-2.0591542e-05,2.0617149241230332e-05,-4.125439e-06,-2.8446018e-05,2.874361090461085e-05,3.969501495361328,103.3974609375
1779199481.8017688,0.26918840408325195,hold-xy,0,0.0,-1.8548959e-05,-3.094683e-05,0.0,0.011390577,0.010043962,0.037621096,0.0018789491150528193,0.005969746503978968,-0.6417922377586365,-0.7668529748916626,0.008411169052124023,57,3.1581149e-06,-6.6943467e-06,7.401889341972414e-06,1.2209581e-05,3.0217563e-05,3.259102659644268e-05,3.969501495361328,103.41797637939453
1779199481.9029052,0.37032485008239746,hold-xy,0,0.0,4.1635067e-06,2.8795981e-05,0.0,0.01138413,0.010042879,0.037629545,0.0016836178256198764,0.006267094984650612,-0.6417848467826843,-0.7668572664260864,0.007623195648193359,58,-3.2885e-06,-7.777475e-06,8.444130812149393e-06,-1.0427987e-05,1.7964261e-05,2.0771557280960875e-05,3.969501495361328,103.41243743896484
1779199482.004289,0.4717085361480713,hold-xy,0,0.0,0.00014151663,-2.2309649e-05,0.0,0.0113893505,0.01002834,0.03758523,0.0017284421483054757,0.0070497519336640835,-0.6417826414108276,-0.7668522000312805,0.017006397247314453,59,1.931563e-06,-2.2316352e-05,2.2399788615366708e-05,9.722265e-06,-3.483415e-05,3.6165457436790415e-05,3.969501495361328,103.41940307617188
1779199482.0654511,0.5328707695007324,hold-xy,0,0.0,0.00011259974,-0.00010918151,0.0,0.011398297,0.010029638,0.03759515,0.00192700931802392,0.005563410464674234,-0.6417771577835083,-0.766868531703949,0.0055811405181884766,60,1.0877848e-05,-2.1018088e-05,2.366616968206092e-05,4.3780077e-05,-1.9018255e-05,4.773247589471255e-05,3.969501495361328,103.41940307617188
1779199482.1465287,0.6139483451843262,hold-xy,0,0.0,0.00015127474,0.00030986703,0.0,0.011356312,0.010024672,0.037601568,0.001517574186436832,0.006873736158013344,-0.6418294906616211,-0.7668150663375854,0.005013942718505859,61,-3.1107105e-05,-2.59839e-05,4.053165423654508e-05,-0.00012362574,-3.155943e-05,0.0001275904424412101,3.969501495361328,103.42974853515625
1779199482.2079012,0.6753208637237549,hold-xy,0,0.0,0.00012216577,-1.6829843e-05,0.0,0.011380495,0.010026002,0.037614617,0.0018364038551226258,0.00622261967509985,-0.6418240070343018,-0.7668245434761047,0.003964900970458984,62,-6.9243833e-06,-2.4653971e-05,2.5607916479810856e-05,2.9684918e-05,-1.5699921e-05,3.358097432771866e-05,3.969501495361328,103.46223449707031
1779199482.309646,0.7770655155181885,hold-xy,0,0.0,0.00030395278,0.00020408434,0.0,0.011357241,0.0100048445,0.037598044,0.002020491985604167,0.005585229489952326,-0.641689658164978,-0.7669414281845093,0.01435542106628418,63,-3.0177645e-05,-4.5811757e-05,5.485806586048552e-05,-5.5582503e-05,-8.0470505e-05,9.780039293658787e-05,3.969501495361328,103.48912811279297
