wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,battery_v,estimate_z
1779199043.174412,0.0002772808074951172,guard-only,0,0.0,0.0,0.0,0.0,0.007990641,0.0029532518,0.03731454,-0.007045729551464319,0.00227867579087615,0.6588029265403748,0.7522791028022766,0.026810884475708008,81,0.0,0.0,0.0,0.0,0.0,0.0,4.069794654846191,103.39836883544922
1779199043.2375257,0.06339097023010254,guard-only,0,0.0,0.0,0.0,0.0,0.007992349,0.0029112417,0.037321266,-0.0065220859833061695,0.0015546754002571106,0.6589394211769104,0.7521661520004272,0.0172421932220459,82,1.7080456e-06,-4.20101e-05,4.204480732044563e-05,7.0500405e-06,-0.00017339869,0.00017354195055531308,4.069794654846191,103.39186096191406
1779199043.3185132,0.1443784236907959,guard-only,0,0.0,0.0,0.0,0.0,0.007977445,0.0029279343,0.037309885,-0.007032482419162989,0.0024630101397633553,0.6586447954177856,0.7524170875549316,0.0069522857666015625,83,-1.319591e-05,-2.5317539e-05,2.8550128072906897e-05,-4.404959e-05,-6.651587e-05,7.977924173479216e-05,4.069794654846191,103.39186096191406
1779199043.4201314,0.24599671363830566,guard-only,0,0.0,0.0,0.0,0.0,0.008000157,0.0029184176,0.03733694,-0.006947155110538006,0.0027863914147019386,0.6589955687522888,0.7521095275878906,0.014871597290039062,84,9.516254e-06,-3.483426e-05,3.611072829503529e-05,4.188379e-05,-7.70312e-05,8.768157269386521e-05,4.069794654846191,103.44400024414062
1779199043.5060759,0.3319411277770996,guard-only,0,0.0,0.0,0.0,0.0,0.008003379,0.0029522944,0.037300684,-0.00710289366543293,0.00263580703176558,0.6587795615196228,0.7522978782653809,0.005634784698486328,85,1.273863e-05,-9.573996e-07,1.2774557107310477e-05,3.9475202e-05,5.2854022e-05,6.596847226773259e-05,4.069794654846191,103.4050064086914
1779199043.6098783,0.4357435703277588,guard-only,0,0.0,0.0,0.0,0.0,0.008003793,0.0029243692,0.037288688,-0.007213375996798277,0.0029817873146384954,0.6588292121887207,0.7522521018981934,0.014316797256469727,86,1.3152137e-05,-2.8882641e-05,3.173618862119946e-05,2.89368e-05,-5.1075513e-05,5.870303516151767e-05,4.0750732421875,103.34973907470703
1779199043.6922207,0.5180859565734863,guard-only,0,0.0,0.0,0.0,0.0,0.007991352,0.0029332514,0.03730576,-0.0068104686215519905,0.00192951166536659,0.6587993502616882,0.752285361289978,0.0052602291107177734,87,7.1153045e-07,-2.0000385e-05,2.0013037535173628e-05,-2.0578209e-05,-6.5985096e-06,2.1610252007623575e-05,4.069794654846191,103.33985900878906
1779199043.795309,0.6211743354797363,guard-only,0,0.0,0.0,0.0,0.0,0.008011197,0.0029384578,0.03731841,-0.007261461578309536,0.003281450131908059,0.658925473690033,0.7521660923957825,0.016357898712158203,88,2.0556152e-05,-1.4794059e-05,2.5326262734819823e-05,5.031252e-05,1.2359909e-05,5.180846387145159e-05,4.069794654846191,103.31092834472656
1779199043.8774433,0.7033085823059082,guard-only,0,0.0,0.0,0.0,0.0,0.007990007,0.0029436238,0.037333153,-0.007123682647943497,0.0025058656465262175,0.6588759422302246,0.7522137761116028,0.005824089050292969,89,-6.3329935e-07,-9.628013e-06,9.648818301752583e-06,-3.3379154e-05,2.53763e-05,4.19299956456622e-05,4.069794654846191,103.31159973144531
1779199043.9790344,0.8048996925354004,guard-only,0,0.0,0.0,0.0,0.0,0.008001404,0.0029355832,0.037303936,-0.007155922707170248,0.002454928355291486,0.6588204503059387,0.7522621750831604,0.01577162742614746,90,1.0763295e-05,-1.7668586e-05,2.068882487177395e-05,1.3941937e-05,-8.557829e-06,1.6358913229113914e-05,4.069794654846191,103.34800720214844
1779199044.0625446,0.8884098529815674,guard-only,0,0.0,0.0,0.0,0.0,0.008026626,0.0029331513,0.037286386,-0.00723835127428174,0.0027254875749349594,0.6588090658187866,0.7522704601287842,0.005257844924926758,91,3.5985373e-05,-2.0100502e-05,4.121865088966087e-05,9.023486e-05,-1.3749939e-05,9.12764568584503e-05,4.069794654846191,103.3981704711914
1779199044.1444025,0.9702677726745605,guard-only,0,0.0,0.0,0.0,0.0,0.00801369,0.0029119207,0.037282567,-0.007329106796532869,0.0028411392122507095,0.6588528752326965,0.7522307634353638,0.014232397079467773,92,2.3049302e-05,-4.1331165e-05,4.732373260875486e-05,9.917392e-06,-9.701388e-05,9.751947426189896e-05,4.069794654846191,103.38936614990234
