wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,battery_v,estimate_z
1779198987.2936754,0.0003371238708496094,guard-only,0,0.0,0.0,0.0,0.0,0.01203022,0.0007127691,0.037502255,-0.006554409395903349,0.00041512795723974705,0.6077365875244141,0.7941116094589233,0.025768518447875977,70,0.0,0.0,0.0,0.0,0.0,0.0,4.096187591552734,103.40900421142578
1779198987.3557432,0.06240487098693848,guard-only,0,0.0,0.0,0.0,0.0,0.012021907,0.00074092764,0.037507314,-0.006643644068390131,0.0005975820240564644,0.6076335906982422,0.794189453125,0.005628824234008789,71,-8.312985e-06,2.8158538e-05,2.9359989172488248e-05,-3.0336616e-05,0.00010275909,0.00010714355189922764,4.096187591552734,103.43447875976562
1779198987.4367456,0.14340734481811523,guard-only,0,0.0,0.0,0.0,0.0,0.012026207,0.00074088294,0.037498977,-0.0067970044910907745,0.000815920764580369,0.6076868176460266,0.7941473126411438,0.005255937576293945,72,-4.013069e-06,2.8113835e-05,2.8398810334161884e-05,-5.3834756e-06,7.176655e-05,7.196818744416068e-05,4.096187591552734,103.4127426147461
1779198987.5198398,0.22650146484375,guard-only,0,0.0,0.0,0.0,0.0,0.012042706,0.0007385565,0.03748579,-0.006751002743840218,0.0010524482931941748,0.6076699495315552,0.7941603064537048,0.004300355911254883,73,1.2486242e-05,2.578739e-05,2.865127816123079e-05,5.5122833e-05,4.1932773e-05,6.925954247010488e-05,4.101466178894043,103.4367904663086
1779198987.6221626,0.3288242816925049,guard-only,0,0.0,0.0,0.0,0.0,0.01203298,0.00074162893,0.0375071,-0.006653750315308571,0.0005471360054798424,0.6076778173446655,0.7941555380821228,0.004263401031494141,74,2.76044e-06,2.8859824e-05,2.8991540832208446e-05,1.0081223e-05,3.835775e-05,3.9660408395241815e-05,4.096187591552734,103.4898452758789
1779198987.7040691,0.41073083877563477,guard-only,0,0.0,0.0,0.0,0.0,0.012035779,0.0007327078,0.03751216,-0.00673272181302309,0.0009025756153278053,0.6076805591583252,0.7941524982452393,0.004874229431152344,75,5.5590644e-06,1.9938685e-05,2.0699138999675827e-05,1.7384427e-05,-6.070639e-06,1.8413879703884897e-05,4.096187591552734,103.4898452758789
1779198987.8071485,0.5138101577758789,guard-only,0,0.0,0.0,0.0,0.0,0.012033095,0.0007188255,0.037507396,-0.006881276145577431,0.0014637524727731943,0.6076985001564026,0.7941367030143738,0.015084266662597656,76,2.8749928e-06,6.0563907e-06,6.70413679301401e-06,3.498616e-06,-4.9094077e-05,4.921858053727931e-05,4.096187591552734,103.55847930908203
1779198987.9105682,0.6172299385070801,guard-only,0,0.0,0.0,0.0,0.0,0.012036962,0.0007221699,0.0375102,-0.006803454831242561,0.0012146588414907455,0.6076593995094299,0.7941676378250122,0.014583349227905273,77,6.7427754e-06,9.40077e-06,1.1568902067279738e-05,1.361461e-05,-2.4711244e-05,2.821352880786973e-05,4.096187591552734,103.5269775390625
1779198987.992846,0.6995077133178711,guard-only,0,0.0,0.0,0.0,0.0,0.012030891,0.0007339129,0.037489887,-0.0067206756211817265,0.0011077597737312317,0.6076675057411194,0.7941623330116272,0.012464523315429688,78,6.714836e-07,2.1143816e-05,2.115447614339642e-05,-1.2051064e-05,2.4444498e-05,2.7253653516167832e-05,4.096187591552734,103.52227783203125
1779198988.0753512,0.782012939453125,guard-only,0,0.0,0.0,0.0,0.0,0.012036313,0.0007456802,0.037483808,-0.006664801388978958,0.00021292644669301808,0.6077320575714111,0.7941141128540039,0.0007691383361816406,79,6.0936436e-06,3.2911077e-05,3.347045775305047e-05,8.832169e-06,5.4586257e-05,5.5296171335706176e-05,4.096187591552734,103.49046325683594
