wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779207182.783259,0.00032639503479003906,hold-xy,0,0.0,0.0,-0.0,0.0,0.0045988364,0.00839062,0.037765745,-0.004804280120879412,-0.006606923416256905,0.6321851015090942,0.7747743129730225,78.428043934639,0.009085893630981445,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043401718139648,109.31985473632812
1779207182.8251288,0.04219627380371094,hold-xy,0,0.0,0.0017099814,0.00028282555,0.0,0.004642493,0.008388902,0.03769149,-0.005981472320854664,-0.005016278941184282,0.6317018270492554,0.775172233581543,78.35452934409686,0.015316009521484375,202,4.3656677e-05,-1.7182902e-06,4.369047906107662e-05,0.00036748292,-1.4463818e-05,0.0003677674397997917,-7.12941e-06,4.3104865e-05,6.0012273e-05,-0.00036283804,4.043401718139648,109.31985473632812
1779207182.8658607,0.08292818069458008,hold-xy,0,0.0,-7.4693584e-05,-0.00038304727,0.0,0.0045975456,0.008379247,0.037745398,-0.004386929329484701,-0.007981738075613976,0.632250189781189,0.7747107744216919,78.43984601851605,0.00999307632446289,204,-1.2908131e-06,-1.1373311e-05,1.1446327116544813e-05,-3.554873e-05,-7.3017225e-05,8.121100587518283e-05,1.1401277e-05,1.0145445e-06,-7.8659905e-05,2.0195213e-05,4.043401718139648,109.29277801513672
1779207182.9074435,0.1245110034942627,hold-xy,0,0.0,-3.4851313e-05,0.0005870436,0.0,0.004603396,0.008405405,0.03772181,-0.0050893076695501804,-0.0062548089772462845,0.6320040822029114,0.7749230861663818,78.40078452036714,0.006592273712158203,205,4.5597553e-06,1.4784746e-05,1.547191233560798e-05,1.4133879e-05,0.00012333847,0.0001241456581985687,-1.5399617e-05,1.4939485e-06,0.00012366148,1.0953751e-05,4.043401718139648,109.29277801513672
1779207182.9279063,0.1449737548828125,hold-xy,0,0.0,0.0012748954,0.00055916107,0.0,0.004628767,0.008402602,0.037743535,-0.005170118063688278,-0.0063911001197993755,0.6318958401679993,0.7750096917152405,78.38497728751034,0.00040078163146972656,206,2.993038e-05,1.1981465e-05,3.223946376869347e-05,0.00029544625,5.4785316e-05,0.0003004828166362899,-1.776214e-05,2.6905192e-05,0.00011314705,-0.00027836606,4.043401718139648,109.29277801513672
1779207182.9685752,0.18564271926879883,hold-xy,0,0.0,0.0011816985,0.00061247556,0.0,0.0046347864,0.008405595,0.0376937,-0.005881639663130045,-0.0055723306722939014,0.6317729949951172,0.775111198425293,78.36573020354486,0.010716915130615234,207,3.5949983e-05,1.4974736e-05,3.89441142226168e-05,0.00026630866,6.793448e-05,0.00027483703644925545,-2.1916887e-05,3.219152e-05,0.00012024357,-0.00024713736,4.043401718139648,109.29742431640625
1779207183.010513,0.22758054733276367,hold-xy,0,0.0,-0.00052220945,-0.0003530077,0.0,0.0045858845,0.008389089,0.037749123,-0.00462903780862689,-0.007465352304279804,0.6321327686309814,0.7748103141784668,78.421627906913,0.005723476409912109,208,-1.2951903e-05,-1.5310943e-06,1.3042087576668588e-05,-0.00012618079,-5.7956535e-05,0.00013885442832641158,4.0994905e-06,-1.2381043e-05,-8.210269e-05,0.0001119808,4.043401718139648,109.29742431640625
1779207183.0309677,0.24803519248962402,hold-xy,0,0.0,-0.0018576547,0.0013122282,0.0,0.004576819,0.008403835,0.03775125,-0.004792289808392525,-0.007140391040593386,0.6320633292198181,0.7748690843582153,78.4108493650551,0.016018390655517578,209,-2.2017397e-05,1.3214536e-05,2.567858572842376e-05,-0.00035601555,0.00039484442,0.0005316476109996192,-8.522007e-06,-2.4223236e-05,0.00031527402,0.0004280788,4.043401718139648,109.29742431640625
1779207183.0512593,0.2683267593383789,hold-xy,0,0.0,-0.0007107767,0.0017766851,0.0,0.0045959977,0.008420788,0.037710626,-0.005230031441897154,-0.006565533112734556,0.6319356560707092,0.7749754190444946,78.39112137076613,0.0022225379943847656,210,-2.8386712e-06,3.01674e-05,3.030066216241429e-05,-8.042081e-05,0.0004255916,0.0004331232119599944,-2.8979075e-05,-8.851181e-06,0.00040070267,0.0001644174,4.043401718139648,109.30158233642578
1779207183.092079,0.3091464042663574,hold-xy,0,0.0,0.0006694632,0.0010117411,0.0,0.0046203313,0.008409383,0.037755,-0.00556325726211071,-0.005103146657347679,0.6319769620895386,0.774950385093689,78.39530227745385,0.012482166290283203,211,2.1494925e-05,1.8762425e-05,2.8531743281218544e-05,0.00018258224,0.00018595433,0.0002606056033751638,-2.270278e-05,1.7281327e-05,0.00021888112,-0.0001414438,4.043401718139648,109.30158233642578
