wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,yaw_deg,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,body_error_x_m,body_error_y_m,body_velocity_x_m_s,body_velocity_y_m_s,battery_v,estimate_z
1779202033.0862863,0.0010144710540771484,hold-xy,0,0.0,0.0,-0.0,0.0,0.0085765775,-0.004055608,0.036891837,0.013840978033840656,-0.010439184494316578,-0.6241686344146729,-0.7810973525047302,77.24787592721157,0.06874871253967285,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032844543457031,104.40228271484375
1779202033.1130397,0.02776789665222168,hold-xy,0,0.0,-0.00052929495,0.00017788762,0.0,0.008534366,-0.004029896,0.036866724,0.014096919447183609,-0.010317398235201836,-0.6240493655204773,-0.7811896204948425,77.230020239446,0.00022673606872558594,59,-4.2211264e-05,2.5711954e-05,4.942565570116519e-05,-0.00013291342,8.096095e-05,0.00015562986193829205,-1.5745703e-05,-4.6850488e-05,4.9579554e-05,0.00014752126,4.032844543457031,104.40228271484375
1779202033.2176437,0.1323719024658203,hold-xy,0,0.0,0.00012854043,0.0003995344,0.0,0.008587237,-0.004019588,0.036870517,0.014470742084085941,-0.011327385902404785,-0.6236943602561951,-0.7814522981643677,77.17958502132872,0.013350248336791992,60,1.0659918e-05,3.6019832e-05,3.756410728353969e-05,8.0345715e-05,9.047619e-05,0.00012100154682960002,-3.748726e-05,2.4015162e-06,0.00010604904,-5.8266425e-05,4.032844543457031,104.34133911132812
1779202033.2984474,0.21317553520202637,hold-xy,0,0.0,-0.00017661144,-0.000150949,0.0,0.008555053,-0.0040555466,0.036817383,0.014168290421366692,-0.010001151822507381,-0.6240474581718445,-0.7811940312385559,77.2291624227343,0.00240325927734375,61,-2.1524727e-05,6.146729e-08,2.152481502856428e-05,-4.8993195e-05,-5.424091e-05,7.309178904498793e-05,4.6981404e-06,-2.1005837e-05,-6.3729145e-05,3.5791134e-05,4.032844543457031,104.30755615234375
1779202033.400028,0.3147561550140381,hold-xy,0,0.0,3.1525895e-05,-0.00019953903,0.0,0.008570002,-0.0040671024,0.03687558,0.013789735734462738,-0.010303955525159836,-0.6242055296897888,-0.7810704708099365,77.25307832237512,0.002271890640258789,62,-6.5751374e-06,-1.1494383e-05,1.3242102309233713e-05,9.798652e-06,-7.205267e-05,7.271589251116802e-05,1.2661866e-05,-3.8769094e-06,-6.811485e-05,-2.5455221e-05,4.032844543457031,104.34246063232422
1779202033.4630895,0.37781763076782227,hold-xy,0,0.0,0.000112955284,0.000343782,0.0,0.008584408,-0.0040342957,0.036828738,0.014269771054387093,-0.01043190248310566,-0.6235673427581787,-0.7815697193145752,77.15941536238034,0.0006668567657470703,63,7.83056e-06,2.1312386e-05,2.2705405692585995e-05,7.368978e-05,0.00010175987,0.00012563938074034415,-2.2519667e-05,2.8982881e-06,0.00011559183,-4.9231923e-05,4.032844543457031,104.28229522705078
1779202033.5522094,0.4669375419616699,hold-xy,0,0.0,3.775534e-05,0.000777235,0.0,0.008589419,-0.0039967615,0.03685619,0.014339697547256947,-0.011582080274820328,-0.6237678527832031,-0.7813922762870789,77.19094129699603,0.01779627799987793,64,1.2841076e-05,5.884655e-05,6.0231299058137134e-05,7.2462746e-05,0.00022764492,0.0002388996917542842,-6.022901e-05,-5.249203e-07,0.000238045,-2.0189971e-05,4.032844543457031,104.28229522705078
1779202033.6538296,0.5685577392578125,hold-xy,0,0.0,-9.740605e-05,0.0006157829,0.0,0.008577907,-0.003995916,0.036843,0.014370298013091087,-0.011441560462117195,-0.6238150000572205,-0.7813560962677002,77.19756143971799,0.015760183334350586,65,1.3299286e-06,5.969219e-05,5.970700422995599e-05,1.7408584e-05,0.00016179889,0.00016273272626081336,-5.8502934e-05,-1.1930325e-05,0.00016163412,1.8877212e-05,4.032844543457031,104.28144836425781
1779202033.7357917,0.650519847869873,hold-xy,0,0.0,-0.0002535791,0.0004940433,0.0,0.008563183,-0.0039947852,0.036878888,0.01414704043418169,-0.010646054521203041,-0.6238444447517395,-0.7813479900360107,77.20051126631914,0.004950284957885742,66,-1.3394281e-05,6.0822815e-05,6.228018712455589e-05,-3.5428173e-05,0.00011691536,0.0001221652850095171,-5.6344084e-05,-2.6536127e-05,0.000106161424,6.0449234e-05,4.032844543457031,104.31640625
1779202033.819364,0.7340922355651855,hold-xy,0,0.0,-4.9287977e-05,-0.00014988947,0.0,0.008565826,-0.0040398,0.036887966,0.013494179584085941,-0.009311480447649956,-0.624178409576416,-0.7811099290847778,77.24761848987374,0.01707768440246582,67,-1.0751188e-05,1.580827e-05,1.911777749921497e-05,-1.3701279e-05,-0.0001071769,0.00010804912436532576,-1.30451335e-05,-1.3975476e-05,-0.00010755757,-1.0294701e-05,4.032844543457031,104.29085540771484
