wall_time_s,elapsed_s,phase_index,phase_name,phase_elapsed_s,roll_norm,pitch_norm,yaw_norm,thrust_norm,roll_deg,pitch_deg,yawrate_deg_s,thrust_raw,thrust_axis_seen,button_5,button_9,event_count,last_event_age_s,mocap_x,mocap_y,mocap_z,height_above_floor,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,mocap_vx_m_s,mocap_vy_m_s,mocap_vz_m_s,horizontal_distance_from_start_m
1779126774.8533993,8.232640743255615,-1,preflight_wait,7.801123142242432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.22437310218811,0.005234072,0.008560937,0.036722906,-0.00027709454,-0.011137104593217373,0.0035337922163307667,0.5891913175582886,0.8079090714454651,0.0699918270111084,92,0.00018697305,0.0002366696,-0.00035027915,2.9208057e-05
1779126774.8733966,8.252638101577759,-1,preflight_wait,7.821116209030151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.24436616897583,0.005234072,0.008560937,0.036722906,-0.00027709454,-0.011137104593217373,0.0035337922163307667,0.5891913175582886,0.8079090714454651,0.08998560905456543,92,0.00018697305,0.0002366696,-0.00035027915,2.9208057e-05
1779126774.8934858,8.272727251052856,-1,preflight_wait,7.841279745101929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.264478921890259,0.0052219294,0.008535666,0.03675817,-0.00024183095,-0.011040027253329754,0.003269362496212125,0.5893364548683167,0.8078057169914246,0.01845860481262207,93,-0.00013249001,-0.00027573123,0.0003847677,2.7353126e-05
1779126774.9133983,8.29263973236084,-1,preflight_wait,7.861108779907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.284366607666016,0.0052219294,0.008535666,0.03675817,-0.00024183095,-0.011040027253329754,0.003269362496212125,0.5893364548683167,0.8078057169914246,0.03833460807800293,93,-0.00013249001,-0.00027573123,0.0003847677,2.7353126e-05
1779126774.933392,8.312633514404297,-1,preflight_wait,7.881105661392212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.304360151290894,0.0052219294,0.008535666,0.03675817,-0.00024183095,-0.011040027253329754,0.003269362496212125,0.5893364548683167,0.8078057169914246,0.05832934379577637,93,-0.00013249001,-0.00027573123,0.0003847677,2.7353126e-05
1779126774.9533935,8.332634925842285,-1,preflight_wait,7.901106834411621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.32436203956604,0.0052219294,0.008535666,0.03675817,-0.00024183095,-0.011040027253329754,0.003269362496212125,0.5893364548683167,0.8078057169914246,0.07833099365234375,93,-0.00013249001,-0.00027573123,0.0003847677,2.7353126e-05
1779126774.9737191,8.352960586547852,-1,preflight_wait,7.92144513130188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.344687461853027,0.0052526547,0.00855424,0.036756262,-0.0002437383,-0.010895079001784325,0.003072111401706934,0.5893001556396484,0.8078348636627197,0.007606029510498047,94,0.0003374534,0.00020398997,-2.0948277e-05,1.8548504e-05
1779126774.9933956,8.372637033462524,-1,preflight_wait,7.941122531890869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.364368200302124,0.0052526547,0.00855424,0.036756262,-0.0002437383,-0.010895079001784325,0.003072111401706934,0.5893001556396484,0.8078348636627197,0.02729058265686035,94,0.0003374534,0.00020398997,-2.0948277e-05,1.8548504e-05
1779126775.01341,8.392651557922363,-1,preflight_wait,7.961120367050171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.384378433227539,0.0052526547,0.00855424,0.036756262,-0.0002437383,-0.010895079001784325,0.003072111401706934,0.5893001556396484,0.8078348636627197,0.047296762466430664,94,0.0003374534,0.00020398997,-2.0948277e-05,1.8548504e-05
1779126775.033393,8.412634372711182,-1,preflight_wait,7.9811036586761475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,8.404361486434937,0.0052526547,0.00855424,0.036756262,-0.0002437383,-0.010895079001784325,0.003072111401706934,0.5893001556396484,0.8078348636627197,0.06728053092956543,94,0.0003374534,0.00020398997,-2.0948277e-05,1.8548504e-05
