wall_time_s,elapsed_s,mode,thrust_raw,thrust_percent,roll_cmd_deg,pitch_cmd_deg,yawrate_cmd_deg_s,mocap_x,mocap_y,mocap_z,mocap_qx,mocap_qy,mocap_qz,mocap_qw,mocap_age_s,mocap_frame_count,drift_x_m,drift_y_m,horizontal_drift_m,velocity_x_m_s,velocity_y_m_s,horizontal_speed_m_s,battery_v,estimate_z
1779199166.2357516,0.0007901191711425781,guard-only,0,0.0,0.0,0.0,0.0,0.0008704942,-0.029068464,0.03751714,-0.0009085733909159899,0.006977960001677275,-0.7833355069160461,0.6215594410896301,0.024504899978637695,49,0.0,0.0,0.0,0.0,0.0,0.0,4.043401718139648,103.40557861328125
1779199166.2980306,0.06306910514831543,guard-only,0,0.0,0.0,0.0,0.0,0.0008571476,-0.02906307,0.03750284,-0.004345943219959736,0.006429838482290506,-0.7832345366477966,0.6216779351234436,0.007703304290771484,50,-1.3346551e-05,5.3942204e-06,1.439541733619312e-05,-5.063146e-05,2.0463509e-05,5.461044025261213e-05,4.043401718139648,103.40557861328125
1779199166.3790832,0.14412164688110352,guard-only,0,0.0,0.0,0.0,0.0,0.00084726186,-0.029100772,0.037504777,-0.002071342198178172,0.006360342726111412,-0.7834465503692627,0.6214231848716736,0.006867408752441406,51,-2.3232307e-05,-3.230758e-05,3.979346378191339e-05,-7.1658695e-05,-0.00012379688,0.00014304067901215953,4.043401718139648,103.4117202758789
1779199166.4626873,0.22772574424743652,guard-only,0,0.0,0.0,0.0,0.0,0.0008196775,-0.029115332,0.037487715,-0.004402953665703535,0.006048149429261684,-0.7833810448646545,0.6214967370033264,0.015567541122436523,52,-5.0816685e-05,-4.6867877e-05,6.912983215093838e-05,-0.00016064006,-0.00014497369,0.00021638530248435666,4.043401718139648,103.4230728149414
1779199166.5249941,0.29003262519836426,guard-only,0,0.0,0.0,0.0,0.0,0.00083269086,-0.02909121,0.037524953,-0.004413966089487076,0.006212860345840454,-0.7834041118621826,0.6214659810066223,0.004162788391113281,53,-3.7803315e-05,-2.274476e-05,4.4118191339945014e-05,-5.9484744e-05,-3.3025644e-06,5.957635193119926e-05,4.043401718139648,103.42491149902344
1779199166.6069727,0.3720111846923828,guard-only,0,0.0,0.0,0.0,0.0,0.00084043946,-0.02907703,0.037537944,-0.00045040471013635397,0.006992680951952934,-0.7834711074829102,0.6213887333869934,0.009158134460449219,54,-3.005471e-05,-8.566305e-06,3.125167502015914e-05,-1.144337e-05,5.2940984e-05,5.4163628177670284e-05,4.043401718139648,103.42491149902344
1779199166.6882284,0.45326685905456543,guard-only,0,0.0,0.0,0.0,0.0,0.00085074874,-0.029074185,0.037540574,0.0007852266426198184,0.0071494923904538155,-0.7833911776542664,0.6214872598648071,0.014472484588623047,55,-1.9745436e-05,-5.7201833e-06,2.055730358260987e-05,3.2715594e-05,4.8302063e-05,5.8338660767362954e-05,4.043401718139648,103.42037200927734
1779199166.7906413,0.5556797981262207,guard-only,0,0.0,0.0,0.0,0.0,0.00082218926,-0.029109504,0.037473146,-0.0033913312945514917,0.006116912234574556,-0.7834160923957825,0.6214581727981567,0.008962631225585938,56,-4.8304908e-05,-4.103966e-05,6.338468106731661e-05,-5.6487705e-05,-6.43684e-05,8.563966343009878e-05,4.043401718139648,103.37287902832031
1779199166.8722787,0.6373171806335449,guard-only,0,0.0,0.0,0.0,0.0,0.00084916735,-0.029084507,0.037557494,-0.00039639975875616074,0.007030655164271593,-0.7834699749946594,0.6213898062705994,0.008408308029174805,57,-2.1326821e-05,-1.6042963e-05,2.668726208654945e-05,5.892872e-05,4.6180154e-05,7.486788863052985e-05,4.043401718139648,103.36612701416016
1779199166.9549572,0.7199957370758057,guard-only,0,0.0,0.0,0.0,0.0,0.00080543244,-0.029076785,0.037508987,-0.0027157627046108246,0.006531048566102982,-0.7834293246269226,0.6214407086372375,0.003028392791748047,58,-6.506173e-05,-8.320436e-06,6.559160087485648e-05,-0.000107747175,5.863542e-05,0.00012266852386897865,4.043401718139648,103.41413116455078
1779199167.056891,0.8219294548034668,guard-only,0,0.0,0.0,0.0,0.0,0.0008398867,-0.02907862,0.03751978,-0.0006776085938327014,0.006981446407735348,-0.7834603786468506,0.6214022040367126,0.012347698211669922,59,-3.060745e-05,-1.0155141e-05,3.224814755279007e-05,3.618255e-05,3.5101748e-05,5.0411405745529354e-05,4.043401718139648,103.44728088378906
1779199167.139483,0.9045214653015137,guard-only,0,0.0,0.0,0.0,0.0,0.0008387235,-0.029109167,0.037483893,-0.0019966070540249348,0.006502541713416576,-0.7834174036979675,0.6214586496353149,0.0021517276763916016,60,-3.1770673e-05,-4.070252e-05,5.163400933094424e-05,2.1566882e-05,-7.4193886e-05,7.726489028267737e-05,4.043401718139648,103.4670181274414
1779199167.2461123,1.01115083694458,guard-only,0,0.0,0.0,0.0,0.0,0.0008230461,-0.029078817,0.037518587,-0.002780348528176546,0.006588572170585394,-0.7834766507148743,0.621380090713501,0.019863367080688477,61,-4.744809e-05,-1.0352582e-05,4.856436345079736e-05,-3.7797305e-05,5.04621e-05,6.304807207804125e-05,4.043401718139648,103.4554443359375
1779199167.3273985,1.0924370288848877,guard-only,0,0.0,0.0,0.0,0.0,0.0008156132,-0.029074037,0.03754337,-0.0006753780762664974,0.006947392597794533,-0.7834494113922119,0.6214163303375244,0.004300355911254883,62,-5.4880977e-05,-5.5730343e-06,5.516321520880945e-05,-4.9482212e-05,5.012859e-05,7.043695516165431e-05,4.043401718139648,103.43756866455078
1779199167.4289167,1.1939551830291748,guard-only,0,0.0,0.0,0.0,0.0,0.000831411,-0.029066723,0.037538923,-0.0004658695834223181,0.007141966838389635,-0.7835289239883423,0.6213141679763794,0.017461538314819336,63,-3.9083185e-05,1.7415732e-06,3.912196929770007e-05,1.9000974e-05,5.992543e-05,6.286568386209529e-05,4.043401718139648,103.44512939453125
1779199167.4920158,1.257054328918457,guard-only,0,0.0,0.0,0.0,0.0,0.00082972273,-0.029103434,0.037457388,-0.002783609787002206,0.006211583968251944,-0.7833800315856934,0.621505856513977,0.019268035888671875,64,-4.077144e-05,-3.49693e-05,5.371370710784693e-05,5.037431e-06,-0.00013773545,0.0001378275346890563,4.043401718139648,103.44512939453125
1779199167.5610576,1.3260960578918457,guard-only,0,0.0,0.0,0.0,0.0,0.00077540707,-0.029107396,0.037611842,-0.002638831501826644,0.005846951622515917,-0.7837652564048767,0.6210240125656128,0.008282184600830078,65,-9.50871e-05,-3.8931146e-05,0.00010274819062746744,-0.00020008735,-0.000111266614,0.0002289436751636241,4.043401718139648,103.42108917236328
1779199167.644648,1.40968656539917,guard-only,0,0.0,0.0,0.0,0.0,0.0008272261,-0.029098965,0.03749643,-0.003283659927546978,0.006492994725704193,-0.7834508419036865,0.6214112043380737,0.017768383026123047,66,-4.3268083e-05,-3.0500814e-05,5.2937949649292754e-05,6.972028e-05,-4.3757715e-05,8.231436511309629e-05,4.043401718139648,103.45526123046875
